# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:a                      3:proper time [Gyr]      4:conf. time [Mpc]       5:H [1/Mpc]              6:comov. dist.           7:ang.diam.dist.         8:lum. dist.             9:comov.snd.hrz.        10:(.)rho_g              11:(.)rho_b              12:(.)rho_cdm            13:(.)number_ncdm[0]     14:(.)rho_ncdm[0]        15:(.)p_ncdm[0]          16:(.)number_ncdm[1]     17:(.)rho_ncdm[1]        18:(.)p_ncdm[1]          19:(.)rho_lambda         20:(.)rho_ur             21:(.)rho_crit           22:(.)rho_tot            23:(.)p_tot              24:(.)p_tot_prime        25:gr.fac. D             26:gr.fac. f          
       3.202946254746e+04       3.122027971086e-05       7.120685952663e-07       1.410429693731e+01       2.328182083369e+03       1.412575264917e+04       4.410099488337e-01       4.524543911841e+08       8.100882092210e+00       2.896222433016e+06       8.164638266075e+04       4.380311976157e+05       1.318805847115e+01       1.333546363683e+06       4.445093542532e+05       6.594029235577e+00       6.667692376387e+05       2.222559918272e+05       3.453080871730e-08       4.216198704984e+03       5.420431813319e+06       5.420431813319e+06       1.633578223321e+06      -4.749567810399e+05       2.824161140094e-04       1.701024497145e-01 
       3.180677079372e+04       3.143885833702e-05       7.219092618699e-07       1.420060093322e+01       2.296691699602e+03       1.412565634518e+04       4.440945087535e-01       4.493056393383e+08       8.155902608831e+00       2.816514586470e+06       7.995525576220e+04       4.289583358850e+05       1.291489657845e+01       1.296845540717e+06       4.322758311300e+05       6.457448289224e+00       6.484188808103e+05       2.161392120475e+05       3.453080871730e-08       4.100163377187e+03       5.274792763022e+06       5.274792763022e+06       1.588619959793e+06      -4.588280004024e+05       2.827522109083e-04       1.708490004221e-01 
       3.158562707108e+04       3.165896750386e-05       7.318848557799e-07       1.429754663803e+01       2.265632020989e+03       1.412555939947e+04       4.472006260018e-01       4.461787769216e+08       8.211285719562e+00       2.739000323749e+06       7.829915513905e+04       4.200733894159e+05       1.264739235915e+01       1.261154733667e+06       4.203789788071e+05       6.323696179574e+00       6.305735311821e+05       2.101907679205e+05       3.453080871730e-08       3.987321376388e+03       5.133088454530e+06       5.133088454530e+06       1.544898961769e+06      -4.432478518015e+05       2.830901865381e-04       1.715995176949e-01 
       3.136602061880e+04       3.188061793158e-05       7.419972057008e-07       1.439513812131e+01       2.234997119388e+03       1.412546180799e+04       4.503284510076e-01       4.430736517814e+08       8.267033668274e+00       2.663619278550e+06       7.667735536055e+04       4.113724662872e+05       1.238542863693e+01       1.226446147435e+06       4.088095322685e+05       6.192714318466e+00       6.132192912160e+05       2.044060269345e+05       3.453080871730e-08       3.877584823862e+03       4.995212123673e+06       4.995212123673e+06       1.502381180328e+06      -4.281976468403e+05       2.834300545383e-04       1.723540135262e-01 
       3.114794075094e+04       3.210382041547e-05       7.522481647051e-07       1.449337947582e+01       2.204781148521e+03       1.412536356664e+04       4.534781352464e-01       4.399901128226e+08       8.323148710848e+00       2.590312745782e+06       7.508914601998e+04       4.028517551811e+05       1.212889066225e+01       1.192692751813e+06       3.975584814609e+05       6.064445331125e+00       5.963426458186e+05       1.987804840594e+05       3.453080871730e-08       3.770868259208e+03       4.861059912873e+06       4.861059912873e+06       1.461033503534e+06      -4.136593344587e+05       2.837718286462e-04       1.731124998380e-01 
       3.093137685581e+04       3.232858582648e-05       7.626396105493e-07       1.459227481761e+01       2.174978342837e+03       1.412526467129e+04       4.566498312477e-01       4.369280100005e+08       8.379633115217e+00       2.519023635848e+06       7.353383142351e+04       3.945075237142e+05       1.187766606208e+01       1.159868260433e+06       3.866170642775e+05       5.938833031041e+00       5.799304518161e+05       1.933097582386e+05       3.453080871730e-08       3.667088573796e+03       4.730530791808e+06       4.730530791808e+06       1.420823730657e+06      -3.996154791777e+05       2.841155226982e-04       1.738749884797e-01 
       3.071631839553e+04       3.255492511175e-05       7.731734459948e-07       1.469182828613e+01       2.145583016396e+03       1.412516511783e+04       4.598436926019e-01       4.338871943136e+08       8.436489161403e+00       2.449696430196e+06       7.201073028553e+04       3.863361168028e+05       1.163164479071e+01       1.127947110298e+06       3.759767597350e+05       5.815822395354e+00       5.639699277201e+05       1.879895889769e+05       3.453080871730e-08       3.566164946053e+03       4.603526480248e+06       4.603526480248e+06       1.381720547092e+06      -3.860492400866e+05       2.844611506300e-04       1.746414912265e-01 
       3.050275490544e+04       3.278284929511e-05       7.838515991326e-07       1.479204404433e+01       2.116589561772e+03       1.412506490207e+04       4.630598739682e-01       4.308675177961e+08       8.493719141564e+00       2.382277138081e+06       7.051917543018e+04       3.783339550620e+05       1.139071908152e+01       1.096904441877e+06       3.656292813381e+05       5.695359540759e+00       5.484486437749e+05       1.828158330234e+05       3.453080871730e-08       3.468018778526e+03       4.479951373004e+06       4.479951373004e+06       1.343693499981e+06      -3.729443505470e+05       2.848087264777e-04       1.754120197776e-01 
       3.029067599364e+04       3.301236947768e-05       7.946760237123e-07       1.489292627875e+01       2.087992448962e+03       1.412496401983e+04       4.662985310816e-01       4.278688335106e+08       8.551325360024e+00       2.316713254525e+06       6.905851349919e+04       3.704975332380e+05       1.115478339981e+01       1.066716079746e+06       3.555665706270e+05       5.577391699903e+00       5.333545122777e+05       1.777844611450e+05       3.453080871730e-08       3.372573636678e+03       4.359712466922e+06       4.359712466922e+06       1.306712974492e+06      -3.602850985922e+05       2.851582643782e-04       1.761865857548e-01 
       3.008007134046e+04       3.324349683832e-05       8.056486994745e-07       1.499447919963e+01       2.059786224316e+03       1.412486246691e+04       4.695598207605e-01       4.248909955414e+08       8.609310133323e+00       2.252953719430e+06       6.762810466572e+04       3.628234186723e+05       1.092373439655e+01       1.037358513759e+06       3.457807909021e+05       5.461867198273e+00       5.186757781663e+05       1.728915549886e+05       3.453080871730e-08       3.279755189367e+03       4.242719289883e+06       4.242719289883e+06       1.270750170764e+06      -3.480563079941e+05       2.855097785701e-04       1.769652007005e-01 
       2.987093069799e+04       3.347624263427e-05       8.167716324882e-07       1.509670704099e+01       2.031965509485e+03       1.412476023907e+04       4.728439009141e-01       4.219338589872e+08       8.667675790248e+00       2.190948877818e+06       6.622732235407e+04       3.553082497993e+05       1.069747086313e+01       1.008808880748e+06       3.362643211214e+05       5.348735431566e+00       5.044010098654e+05       1.681333040301e+05       3.453080871730e-08       3.189491150968e+03       4.128883831736e+06       4.128883831736e+06       1.235777081474e+06      -3.362433199782e+05       2.858632833943e-04       1.777478760765e-01 
       2.966324388951e+04       3.371061820165e-05       8.280468554917e-07       1.519961406077e+01       2.004525000374e+03       1.412465733205e+04       4.761509305499e-01       4.189972799538e+08       8.726424671878e+00       2.130650441163e+06       6.485555296531e+04       3.479487346728e+05       1.047589368704e+01       9.810449467132e+05       3.270097499663e+05       5.237946843521e+00       4.905190903843e+05       1.635060026070e+05       3.453080871730e-08       3.101711225076e+03       4.018120477124e+06       4.018120477124e+06       1.201766470036e+06      -3.248319755625e+05       2.862187932950e-04       1.785346232621e-01 
       2.945700080909e+04       3.394663495601e-05       8.394764282386e-07       1.530320454091e+01       1.977459466119e+03       1.412455374157e+04       4.794810697816e-01       4.160811155473e+08       8.785559131619e+00       2.072011449790e+06       6.351219560847e+04       3.407416495251e+05       1.025890580843e+01       9.540450895102e+05       3.180098700699e+05       5.129452904216e+00       4.770192086608e+05       1.590060470328e+05       3.453080871730e-08       3.016347049773e+03       3.910345940144e+06       3.910345940144e+06       1.168691849383e+06      -3.138085985003e+05       2.865763228200e-04       1.793254535523e-01 
       2.925219142103e+04       3.418430439289e-05       8.510624378471e-07       1.540748278741e+01       1.950763748074e+03       1.412444946332e+04       4.828344798363e-01       4.131852238673e+08       8.845081535248e+00       2.014986236306e+06       6.219666183741e+04       3.336838373543e+05       1.004641217763e+01       9.277882820151e+05       3.092576724048e+05       5.023206088814e+00       4.638908511417e+05       1.546299327908e+05       3.453080871730e-08       2.933332144391e+03       3.805479200799e+06       3.805479200799e+06       1.136527461346e+06      -3.031599788047e+05       2.869358866219e-04       1.801203781564e-01 
       2.904880575938e+04       3.442363808842e-05       8.628069991544e-07       1.551245313052e+01       1.924432758809e+03       1.412434449298e+04       4.862113230626e-01       4.103094639997e+08       8.904994260945e+00       1.959530390038e+06       6.090837539303e+04       3.267722065421e+05       9.838319713489e+00       9.022540757485e+05       3.007463408252e+05       4.919159856744e+00       4.511237935963e+05       1.503742518050e+05       3.453080871730e-08       2.852601857742e+03       3.703441443176e+06       3.703441443176e+06       1.105248256596e+06      -2.928733568369e+05       2.872974994583e-04       1.809194081960e-01 
       2.884683392750e+04       3.466464769984e-05       8.747122550753e-07       1.561811992473e+01       1.898461481128e+03       1.412423882619e+04       4.896117629381e-01       4.074536960101e+08       8.965299699336e+00       1.905600722453e+06       5.964677195094e+04       3.200037294994e+05       9.634537262638e+00       8.774225849527e+05       2.924692467589e+05       4.817268631319e+00       4.387080931546e+05       1.462356897865e+05       3.453080871730e-08       2.774093317775e+03       3.604155995328e+06       3.604155995328e+06       1.074829875136e+06      -2.829364079371e+05       2.876611761931e-04       1.817225547036e-01 
       2.864626609750e+04       3.490734496606e-05       8.867803769651e-07       1.572448754899e+01       1.872844967099e+03       1.412413245856e+04       4.930359640774e-01       4.046177809368e+08       9.026000253530e+00       1.853155233520e+06       5.841129887422e+04       3.133754413404e+05       9.434975559543e+00       8.532744711061e+05       2.844199440456e+05       4.717487779771e+00       4.266340805646e+05       1.422110236520e+05       3.453080871730e-08       2.697745382617e+03       3.507548270788e+06       3.507548270788e+06       1.045248627332e+06      -2.733372275810e+05       2.880269317970e-04       1.825298286208e-01 
       2.844709250986e+04       3.515174170829e-05       8.990135649871e-07       1.583156040671e+01       1.847578337091e+03       1.412402538571e+04       4.964840922397e-01       4.018015807841e+08       9.087098339157e+00       1.802153079014e+06       5.720141497142e+04       3.068844385838e+05       9.239547187415e+00       8.297909278646e+05       2.765921639173e+05       4.619773593708e+00       4.148923526629e+05       1.382971190148e+05       3.453080871730e-08       2.623498592961e+03       3.413545711689e+06       3.413545711689e+06       1.016481475468e+06      -2.640643170427e+05       2.883947813480e-04       1.833412407964e-01 
       2.824930347285e+04       3.539784983057e-05       9.114140484852e-07       1.593934292589e+01       1.822656778835e+03       1.412391760319e+04       4.999563143369e-01       3.990049585156e+08       9.148596384406e+00       1.752554538699e+06       5.601659025949e+04       3.005278778812e+05       9.048166539923e+00       8.069536664165e+05       2.689798101165e+05       4.524083269962e+00       4.034737650522e+05       1.344909277434e+05       3.453080871730e-08       2.551295125761e+03       3.322077733434e+06       3.322077733434e+06       9.885060158014e+05      -2.551065695476e+05       2.887647400327e-04       1.841568019849e-01 
       2.805288936216e+04       3.564568132036e-05       9.239840863600e-07       1.604783955927e+01       1.798075546489e+03       1.412380910655e+04       5.034527984417e-01       3.962277780475e+08       9.210496830061e+00       1.704320985407e+06       5.485630573167e+04       2.943029747718e+05       8.860749783696e+00       7.847449012410e+05       2.615769541493e+05       4.430374891848e+00       3.923694249804e+05       1.307894855878e+05       3.453080871730e-08       2.481078749212e+03       3.233075670881e+06       3.233075670881e+06       9.613004611224e+05      -2.464532568985e+05       2.891368231468e-04       1.849765228445e-01 
       2.785784062034e+04       3.589524824913e-05       9.367259674506e-07       1.615705478436e+01       1.773829959719e+03       1.412369989133e+04       5.069737137954e-01       3.934699042420e+08       9.272802129539e+00       1.657414854952e+06       5.372005313019e+04       2.882070024629e+05       8.677214821607e+00       7.631473362583e+05       2.543778306686e+05       4.338607410803e+00       3.815706844159e+05       1.271899098718e+05       3.453080871730e-08       2.412794778953e+03       3.146472725998e+06       3.146472725998e+06       9.348436237839e+05      -2.380940165573e+05       2.895110460956e-04       1.858004139357e-01 
       2.766414775641e+04       3.614656277295e-05       9.496420109205e-07       1.626699310358e+01       1.749915402798e+03       1.412358995301e+04       5.105192308158e-01       3.907312029010e+08       9.335514748929e+00       1.611799616881e+06       5.260733472359e+04       2.822372906353e+05       8.497481256813e+00       7.421441513607e+05       2.473768329844e+05       4.248740628406e+00       3.710691333130e+05       1.236893972478e+05       3.453080871730e-08       2.346390035488e+03       3.062203916949e+06       3.062203916949e+06       9.091148992044e+05      -2.300188391695e+05       2.898874243952e-04       1.866284857192e-01 
       2.747180134535e+04       3.639963713308e-05       9.627345666490e-07       1.637765904433e+01       1.726327323706e+03       1.412347928707e+04       5.140895211059e-01       3.880115407588e+08       9.398637167023e+00       1.567439746029e+06       5.151766308878e+04       2.763912242739e+05       8.321470357543e+00       7.217189893150e+05       2.405685086982e+05       4.160735178772e+00       3.608565930632e+05       1.202852215136e+05       3.453080871730e-08       2.281812802777e+03       2.980206028572e+06       2.980206028572e+06       8.840942498222e+05      -2.222180565133e+05       2.902659736732e-04       1.874607485543e-01 
       2.728079202765e+04       3.665448365658e-05       9.760060156263e-07       1.648905715915e+01       1.703061233252e+03       1.412336788895e+04       5.176847574616e-01       3.853107854765e+08       9.462171875360e+00       1.524300694848e+06       5.045056089753e+04       2.706662425224e+05       8.149105022616e+00       7.018559430244e+05       2.339475554565e+05       4.074552511308e+00       3.509251101260e+05       1.169747314901e+05       3.453080871730e-08       2.219012787955e+03       2.900417564207e+06       2.900417564207e+06       8.597621894920e+05      -2.146823298610e+05       2.906467096694e-04       1.882972126971e-01 
       2.709111050889e+04       3.691111475689e-05       9.894587703549e-07       1.660119202574e+01       1.680112704209e+03       1.412325575409e+04       5.213051138800e-01       3.826288056350e+08       9.526121378256e+00       1.482348866515e+06       4.940556070739e+04       2.650598375614e+05       7.980309747666e+00       6.825395431417e+05       2.275088168224e+05       3.990154873833e+00       3.412669498356e+05       1.137553489560e+05       3.453080871730e-08       2.157941082179e+03       2.822778698843e+06       2.822778698843e+06       8.360997683108e+05      -2.074026387378e+05       2.910296482363e-04       1.891378882987e-01 
       2.690274755922e+04       3.716954293445e-05       1.003095275254e-06       1.671406824713e+01       1.657477370449e+03       1.412314287786e+04       5.249507655682e-01       3.799654707289e+08       9.590488192841e+00       1.441551588758e+06       4.838220475698e+04       2.595695535104e+05       7.815010592076e+00       6.637547460230e+05       2.212472782599e+05       3.907505296038e+00       3.318745903778e+05       1.106245666409e+05       3.453080871730e-08       2.098550122533e+03       2.747231233549e+06       2.747231233549e+06       8.130885578612e+05      -2.003702700641e+05       2.914148053407e-04       1.899827854034e-01 
       2.671569401298e+04       3.742978077730e-05       1.016918007073e-06       1.682769045174e+01       1.635150926105e+03       1.412302925566e+04       5.286218889507e-01       3.773206511598e+08       9.655274849098e+00       1.401877088423e+06       4.738004476546e+04       2.541929853516e+05       7.653135146588e+00       6.454869220127e+05       2.151580632290e+05       3.826567573294e+00       3.227407169325e+05       1.075799462722e+05       3.453080871730e-08       2.040793654996e+03       2.673718551141e+06       2.673718551141e+06       7.907106368606e+05      -1.935768076688e+05       2.918021970636e-04       1.908319139470e-01 
       2.652994076822e+04       3.769184096170e-05       1.030929475303e-06       1.694206329348e+01       1.613129124735e+03       1.412291488282e+04       5.323186616789e-01       3.746942182306e+08       9.720483889895e+00       1.363294466726e+06       4.639864173622e+04       2.489277778772e+05       7.494612501596e+00       6.277218440515e+05       2.092364293880e+05       3.747306250798e+00       3.138582159774e+05       1.046191166766e+05       3.453080871730e-08       1.984626698418e+03       2.602185573067e+06       2.602185573067e+06       7.689485772061e+05      -1.870141221606e+05       2.921918396016e-04       1.916852837546e-01 
       2.634547878624e+04       3.795573625278e-05       1.045132222601e-06       1.705719145187e+01       1.591407778500e+03       1.412279975466e+04       5.360412626387e-01       3.720860441385e+08       9.786117871017e+00       1.325773675193e+06       4.543756576456e+04       2.437716246571e+05       7.339373216077e+00       6.104456765973e+05       2.034777649012e+05       3.669686608038e+00       3.052201697489e+05       1.017397719336e+05       3.453080871730e-08       1.930005509497e+03       2.532578717470e+06       2.532578717470e+06       7.477854304022e+05      -1.806743611453e+05       2.925837492676e-04       1.925429045395e-01 
       2.616229909121e+04       3.822147950508e-05       1.059528825215e-06       1.717307963213e+01       1.569982757356e+03       1.412268386648e+04       5.397898719594e-01       3.694960019693e+08       9.852179361209e+00       1.289285492261e+06       4.449639584944e+04       2.387222670292e+05       7.187349287185e+00       5.936449648512e+05       1.978775848468e+05       3.593674643593e+00       2.968198508549e+05       9.893966958004e+04       3.453080871730e-08       1.876887548711e+03       2.464845858395e+06       2.464845858395e+06       7.272047143634e+05      -1.745499397769e+05       2.929779424914e-04       1.934047859005e-01 
       2.598039276965e+04       3.848908366329e-05       1.074121893414e-06       1.728973256528e+01       1.548849988251e+03       1.412256721355e+04       5.435646710226e-01       3.669239656910e+08       9.918670942203e+00       1.253801500523e+06       4.357471970905e+04       2.337774931099e+05       7.038474120463e+00       5.773066242800e+05       1.924315277248e+05       3.519237060232e+00       2.886507170360e+05       9.621662886351e+04       3.453080871730e-08       1.825231447195e+03       2.398936286105e+06       2.398936286105e+06       7.071904005785e+05      -1.686335316314e+05       2.933744358207e-04       1.942709373207e-01 
       2.579975097009e+04       3.875856176277e-05       1.088914071926e-06       1.740715500823e+01       1.528005454341e+03       1.412244979110e+04       5.473658424702e-01       3.643698101478e+08       9.985595208754e+00       1.219294064598e+06       4.267213360025e+04       2.289351368253e+05       6.892682500673e+00       5.614179304269e+05       1.871353520608e+05       3.446341250336e+00       2.807064060709e+05       9.356852904434e+04       3.453080871730e-08       1.774996974524e+03       2.334800668496e+06       2.334800668496e+06       6.877269016293e+05      -1.629180598922e+05       2.937732459221e-04       1.951413681656e-01 
       2.562036490254e+04       3.902992693028e-05       1.103908040382e-06       1.752535174391e+01       1.507445194210e+03       1.412233159437e+04       5.511935702134e-01       3.618334110539e+08       1.005295476867e+01       1.185736309610e+06       4.178824214171e+04       2.241930769627e+05       6.749910563234e+00       5.459665090028e+05       1.819849331024e+05       3.374955281617e+00       2.729807308219e+05       9.099330774409e+04       3.453080871730e-08       1.726145007385e+03       2.272391013546e+06       2.272391013546e+06       6.687990590521e+05      -1.573966888365e+05       2.941743895817e-04       1.960160876808e-01 
       2.544222583814e+04       3.930319238455e-05       1.119106513757e-06       1.764432758131e+01       1.487165301104e+03       1.412221261853e+04       5.550480394416e-01       3.593146449875e+08       1.012075224287e+01       1.153102100261e+06       4.092265814077e+04       2.195492362411e+05       6.610095766250e+00       5.309403262500e+05       1.769762596077e+05       3.305047883125e+00       2.654676744173e+05       8.848895933954e+04       3.453080871730e-08       1.678637499113e+03       2.211660632809e+06       2.211660632809e+06       6.503921315339e+05      -1.520628156122e+05       2.945778837058e-04       1.968951049907e-01 
       2.526532510872e+04       3.957837143697e-05       1.134512242831e-06       1.776408735565e+01       1.467161922179e+03       1.412209285876e+04       5.589294366312e-01       3.568133893848e+08       1.018899026535e+01       1.121366020478e+06       4.007500242379e+04       2.150015804017e+05       6.473176863115e+00       5.163276795715e+05       1.721054307218e+05       3.236588431558e+00       2.581613855652e+05       8.605353340082e+04       3.453080871730e-08       1.632437450058e+03       2.152564105891e+06       2.152564105891e+06       6.324917834320e+05      -1.469100622957e+05       2.949837453223e-04       1.977784290962e-01 
       2.508965410633e+04       3.985547749222e-05       1.150128014641e-06       1.788463592843e+01       1.447431257747e+03       1.412197231018e+04       5.628379495542e-01       3.543295225340e+08       1.025767148332e+01       1.090503353623e+06       3.924490367016e+04       2.105481173168e+05       6.339093875688e+00       5.021171884177e+05       1.673686529382e+05       3.169546937844e+00       2.510561739976e+05       8.368513317261e+04       3.453080871730e-08       1.587508878777e+03       2.095057245904e+06       2.095057245904e+06       6.150840736115e+05      -1.419322682204e+05       2.953919915809e-04       1.986660688731e-01 
       2.491520428290e+04       4.013452404893e-05       1.165956652947e-06       1.800597818756e+01       1.427969560553e+03       1.412185096792e+04       5.667737672876e-01       3.518629235694e+08       1.032679855714e+01       1.060490063242e+06       3.843199824957e+04       2.061868961173e+05       6.207788068023e+00       4.882977854238e+05       1.627622371459e+05       3.103894034012e+00       2.441465060388e+05       8.138191409706e+04       3.453080871730e-08       1.543816794013e+03       2.039097065866e+06       2.039097065866e+06       5.981554445883e+05      -1.371234825682e+05       2.958026397544e-04       1.995580330701e-01 
       2.474196714974e+04       4.041552470034e-05       1.182001018705e-06       1.812811904742e+01       1.408773135038e+03       1.412172882706e+04       5.707370802218e-01       3.494134724656e+08       1.039637416039e+01       1.031302774349e+06       3.763593006282e+04       2.019160063379e+05       6.079201920642e+00       4.748587077919e+05       1.582825957554e+05       3.039600960321e+00       2.374270002962e+05       7.914208237738e+04       3.453080871730e-08       1.501327167447e+03       1.984641746006e+06       1.984641746006e+06       5.816927119717e+05      -1.324779572121e+05       2.962157072395e-04       2.004543303070e-01 
       2.456993427719e+04       4.069849313496e-05       1.198264010539e-06       1.825106344900e+01       1.389838336634e+03       1.412160588266e+04       5.747280800702e-01       3.469810500313e+08       1.046640097992e+01       1.002918755225e+06       3.685635038578e+04       1.977335770809e+05       5.953279105342e+00       4.617894889094e+05       1.539262399060e+05       2.976639552671e+00       2.308924234701e+05       7.696389358095e+04       3.453080871730e-08       1.460006907197e+03       1.931650601978e+06       1.931650601978e+06       5.656830541975e+05      -1.279901398052e+05       2.966312115576e-04       2.013549690725e-01 
       2.439909729420e+04       4.098344313725e-05       1.214748565220e-06       1.837481635997e+01       1.371161571053e+03       1.412148212975e+04       5.787469598783e-01       3.445655379042e+08       1.053688171584e+01       9.753158997105e+05       3.609291771671e+04       1.936377761962e+05       5.829964460524e+00       4.490799501983e+05       1.496897767481e+05       2.914982230262e+00       2.245376862778e+05       7.484565128091e+04       3.453080871730e-08       1.419823832048e+03       1.880084053932e+06       1.880084053932e+06       5.501140025431e+05      -1.236546671038e+05       2.970491703557e-04       2.022599577229e-01 
       2.422944788788e+04       4.127038858825e-05       1.231457658162e-06       1.849938277480e+01       1.352739293593e+03       1.412135756334e+04       5.827939140326e-01       3.421668185445e+08       1.060781908160e+01       9.484727099988e+05       3.534529762663e+04       1.896268094792e+05       5.709203967029e+00       4.367201931889e+05       1.455699068014e+05       2.854601983515e+00       2.183578394906e+05       7.278570573507e+04       3.453080871730e-08       1.380746646398e+03       1.829903596431e+06       1.829903596431e+06       5.349734314182e+05      -1.194663585195e+05       2.974696014072e-04       2.031693044796e-01 
       2.406097780314e+04       4.155934346633e-05       1.248394303905e-06       1.862476771484e+01       1.334568008456e+03       1.412123217840e+04       5.868691382698e-01       3.397847752296e+08       1.067921580398e+01       9.223682798882e+05       3.461316261288e+04       1.856989198846e+05       5.590944724483e+00       4.247005918117e+05       1.415634213858e+05       2.795472362241e+00       2.123480700801e+05       7.078245260123e+04       3.453080871730e-08       1.342744915877e+03       1.781071769193e+06       1.781071769193e+06       5.202495489217e+05      -1.154202098909e+05       2.978925226130e-04       2.040830174275e-01 
       2.389367884229e+04       4.185032184781e-05       1.265561556622e-06       1.875097622842e+01       1.316644268066e+03       1.412110596988e+04       5.909728296867e-01       3.374192920483e+08       1.075107462311e+01       8.969822785049e+05       3.389619195566e+04       1.818523867572e+05       5.475134928121e+00       4.130117849011e+05       1.376672001221e+05       2.737567464061e+00       2.065036974695e+05       6.883433168780e+04       3.453080871730e-08       1.305789043657e+03       1.733552128632e+06       1.733552128632e+06       5.059308876594e+05      -1.115113874682e+05       2.983179520022e-04       2.050011045132e-01 
       2.372754286460e+04       4.214333790769e-05       1.282962510620e-06       1.887801339096e+01       1.298964672409e+03       1.412097893272e+04       5.951051867490e-01       3.350702538952e+08       1.082339829257e+01       8.722949344699e+05       3.319407157753e+04       1.780855250778e+05       5.361723846102e+00       4.016446689056e+05       1.338782085024e+05       2.680861923051e+00       2.008201698891e+05       6.693982573883e+04       3.453080871730e-08       1.269850247395e+03       1.687309220167e+06       1.687309220167e+06       4.920062958136e+05      -1.077352221028e+05       2.987459077333e-04       2.059235735425e-01 
       2.356256178595e+04       4.243840592028e-05       1.300600300852e-06       1.900588430507e+01       1.281525868370e+03       1.412085106181e+04       5.992664093008e-01       3.327375464651e+08       1.089618957933e+01       8.482870205025e+05       3.250649390589e+04       1.743966847257e+05       5.250661797282e+00       3.905903907987e+05       1.301934955269e+05       2.625330898641e+00       1.952930608315e+05       6.509745925252e+04       3.453080871730e-08       1.234900536825e+03       1.642308551301e+06       1.642308551301e+06       4.784649284592e+05      -1.040872036353e+05       2.991764080945e-04       2.068504321794e-01 
       2.339872757841e+04       4.273554026000e-05       1.318478103437e-06       1.913459410061e+01       1.264324549086e+03       1.412072235201e+04       6.034566985746e-01       3.304210562474e+08       1.096945126385e+01       8.249398384471e+05       3.183315773823e+04       1.707842497555e+05       5.141900129460e+00       3.798403411844e+05       1.266101914063e+05       2.570950064730e+00       1.899180656046e+05       6.330579733210e+04       3.453080871730e-08       1.200912691960e+03       1.598516565422e+06       1.598516565422e+06       4.652962391180e+05      -1.005629754754e+05       2.996094715054e-04       2.077816879432e-01 
       2.323603226984e+04       4.303475540196e-05       1.336599136182e-06       1.926414793485e+01       1.247357453309e+03       1.412059279818e+04       6.076762572003e-01       3.281206705205e+08       1.104318614006e+01       8.022352047125e+05       3.117376811022e+04       1.672466376894e+05       5.035391198064e+00       3.693861475933e+05       1.231255053260e+05       2.517695599032e+00       1.846909979794e+05       6.156344456854e+04       3.453080871730e-08       1.167860241894e+03       1.555900616327e+06       1.555900616327e+06       4.524899715460e+05      -9.715832936606e+04       3.000451165173e-04       2.087173482073e-01 
       2.307446794354e+04       4.333606592278e-05       1.354966659112e-06       1.939455099249e+01       1.230621364774e+03       1.412046239512e+04       6.119252892150e-01       3.258362773465e+08       1.111739701541e+01       7.801554361118e+05       3.052803616648e+04       1.637822988242e+05       4.931088345284e+00       3.592196679620e+05       1.197367232740e+05       2.465544172642e+00       1.796077869299e+05       5.986904395378e+04       3.453080871730e-08       1.135717444186e+03       1.514428943439e+06       1.514428943439e+06       4.400361517464e+05      -9.386920032682e+04       3.004833618145e-04       2.096574201969e-01 
       2.291402673782e+04       4.363948650121e-05       1.373583975010e-06       1.952580848584e+01       1.214113111575e+03       1.412033113763e+04       6.162040000730e-01       3.235677655656e+08       1.119208671090e+01       7.586833360915e+05       2.989567903412e+04       1.603897155525e+05       4.828945879635e+00       3.493329842933e+05       1.164412059263e+05       2.414472939818e+00       1.746644734631e+05       5.822127582407e+04       3.453080871730e-08       1.104459264819e+03       1.474070647699e+06       1.474070647699e+06       4.279250802024e+05      -9.069166176978e+04       3.009242262152e-04       2.106019109871e-01 
       2.275470084567e+04       4.394503191890e-05       1.392454429957e-06       1.965792565486e+01       1.197829565556e+03       1.412019902046e+04       6.205125966552e-01       3.213150247909e+08       1.126725806110e+01       7.378021813399e+05       2.927641969878e+04       1.570674016979e+05       4.728919055947e+00       3.397183964896e+05       1.132363865923e+05       2.364459527973e+00       1.698572075358e+05       5.661885683223e+04       3.453080871730e-08       1.074061358699e+03       1.434795668121e+06       1.434795668121e+06       4.161473243240e+05      -8.762192078189e+04       3.013677286720e-04       2.115508275012e-01 
       2.259648251433e+04       4.425271706112e-05       1.411581413881e-06       1.979090776726e+01       1.181767641703e+03       1.412006603834e+04       6.248512872792e-01       3.190779454026e+08       1.134291391417e+01       7.174957087644e+05       2.866998688335e+04       1.538139018641e+05       4.630964055761e+00       3.303684163565e+05       1.101197692157e+05       2.315482027880e+00       1.651822450562e+05       5.506053894829e+04       3.453080871730e-08       1.044500050700e+03       1.396574758975e+06       1.396574758975e+06       4.046937111023e+05      -8.465631356848e+04       3.018138882737e-04       2.125041765084e-01 
