# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:a                      3:proper time [Gyr]      4:conf. time [Mpc]       5:H [1/Mpc]              6:comov. dist.           7:ang.diam.dist.         8:lum. dist.             9:comov.snd.hrz.        10:(.)rho_g              11:(.)rho_b              12:(.)rho_cdm            13:(.)number_ncdm[0]     14:(.)rho_ncdm[0]        15:(.)p_ncdm[0]          16:(.)number_ncdm[1]     17:(.)rho_ncdm[1]        18:(.)p_ncdm[1]          19:(.)rho_lambda         20:(.)rho_ur             21:(.)rho_crit           22:(.)rho_tot            23:(.)p_tot              24:(.)p_tot_prime        25:gr.fac. D             26:gr.fac. f          
       7.265118707516e-01       5.792025047384e-01       7.133578487833e+00       1.148061810765e+04       3.415843004387e-04       2.662927270436e+03       1.542374144973e+03       4.597575543357e+03       1.154735949407e+03       2.444878867957e-11       1.278662779067e-08       6.860000041749e-08       1.032689933447e-12       4.029967318718e-11       3.829691175282e-14       2.065379866894e-12       4.148649127569e-11       1.487163597102e-13       3.454201677129e-08       3.559151741735e-14       1.166798343062e-07       1.166798343062e-07      -3.453366829795e-08      -6.643775218426e-15       6.888166997642e-01       8.204035310337e-01 
       7.144707501528e-01       5.832703765351e-01       7.200651334249e+00       1.151599907534e+04       3.390767946332e-04       2.627546302752e+03       1.532569921370e+03       4.504851280741e+03       1.155764246115e+03       2.377384313022e-11       1.252095797297e-08       6.717468719934e-08       1.011233568966e-12       4.058261652278e-11       3.698014285468e-14       2.022467137931e-12       4.177750898266e-11       1.436050960736e-13       3.454201677129e-08       3.460896009763e-14       1.149730726587e-07       1.149730726587e-07      -3.453390003535e-08      -6.456729677731e-15       6.927762507150e-01       8.175794336884e-01 
       7.025133316361e-01       5.873669130326e-01       7.268220194525e+00       1.155139310832e+04       3.366032369977e-04       2.592152269775e+03       1.522544476808e+03       4.413173796922e+03       1.156789338180e+03       2.311751549428e-11       1.226080206392e-08       6.577895599004e-08       9.902225258042e-13       4.086755428005e-11       3.570861713516e-14       1.980445051608e-12       4.207057982169e-11       1.386693526108e-13       3.454201677129e-08       3.365350595255e-14       1.133017391573e-07       1.133017391573e-07      -3.453412533698e-08      -6.275244928648e-15       6.967448041927e-01       8.147228917453e-01 
       6.906390329786e-01       5.914923176937e-01       7.336285594051e+00       1.158679857092e+04       3.341632817173e-04       2.556746807166e+03       1.512296094727e+03       4.322535949639e+03       1.157811188097e+03       2.247929250017e-11       1.200604569847e-08       6.441219322331e-08       9.696475674658e-13       4.115450061104e-11       3.448078095598e-14       1.939295134932e-12       4.236571834905e-11       1.339031067212e-13       3.454201677129e-08       3.272440778296e-14       1.116650988481e-07       1.116650988481e-07      -3.453434438176e-08      -6.099150143222e-15       7.007220956926e-01       8.118339428111e-01 
       6.788472760582e-01       5.956467954297e-01       7.404847989504e+00       1.162221381215e+04       3.317565855042e-04       2.521331565940e+03       1.501823067468e+03       4.232930631519e+03       1.158829758383e+03       2.185867502359e-11       1.175657688376e-08       6.307379805978e-08       9.494996490410e-13       4.144346976861e-11       3.329513400964e-14       1.898999298082e-12       4.266293922474e-11       1.293005423142e-13       3.454201677129e-08       3.182093898469e-14       1.100624320254e-07       1.100624320254e-07      -3.453455734362e-08      -5.928279815944e-15       7.047078561494e-01       8.089126376634e-01 
       6.671374868253e-01       5.998305526104e-01       7.473907768078e+00       1.165763716604e+04       3.293828075593e-04       2.485908212054e+03       1.491123696575e+03       4.144350769122e+03       1.159845011595e+03       2.125517769751e-11       1.151228594994e-08       6.176318212285e-08       9.297699132327e-13       4.173447610709e-11       3.215022748924e-14       1.859539826465e-12       4.296225721325e-11       1.248560427327e-13       3.454201677129e-08       3.094239298088e-14       1.084930339157e-07       1.084930339157e-07      -3.453476439165e-08      -5.762473597218e-15       7.087018119911e-01       8.059590404459e-01 
       6.555090952747e-01       6.040437970738e-01       7.543465246759e+00       1.169306695211e+04       3.270416095350e-04       2.450478425982e+03       1.480196293077e+03       4.056789321987e+03       1.160856910342e+03       2.066832853300e-11       1.127306550193e-08       6.047976924009e-08       9.104496864628e-13       4.202753408294e-11       3.104466232100e-14       1.820899372926e-12       4.326368718419e-11       1.205641839188e-13       3.454201677129e-08       3.008808266990e-14       1.069562143672e-07       1.069562143672e-07      -3.453496569024e-08      -5.601576132061e-15       7.127036851960e-01       8.029732288537e-01 
       6.439615354176e-01       6.082867381359e-01       7.613520671620e+00       1.172850147582e+04       3.247326554980e-04       2.415043902273e+03       1.469039177768e+03       3.970239281681e+03       1.161865417301e+03       2.009766855046e-11       1.103881037222e-08       5.922299518998e-08       8.915304750594e-13       4.232265825549e-11       2.997708745754e-14       1.783060950119e-12       4.356724411306e-11       1.164197278143e-13       3.454201677129e-08       2.925733988856e-14       1.054512975468e-07       1.054512975468e-07      -3.453516139918e-08      -5.445436903851e-15       7.167131933551e-01       7.999552943071e-01 
       6.324942452540e-01       6.125595866002e-01       7.684074217171e+00       1.176393902900e+04       3.224556118946e-04       2.379606349094e+03       1.457650681472e+03       3.884693670866e+03       1.162870495230e+03       1.954275142097e-11       1.080941757467e-08       5.799230745391e-08       8.730039615241e-13       4.261986328755e-11       2.894619822966e-14       1.746007923048e-12       4.387294308188e-11       1.124176159858e-13       3.454201677129e-08       2.844951489001e-14       1.039776216423e-07       1.039776216423e-07      -3.453535167383e-08      -5.293910082992e-15       7.207300497383e-01       7.969053421145e-01 
       6.211066667447e-01       6.168625547683e-01       7.755125985738e+00       1.179937789033e+04       3.202101475155e-04       2.344167487759e+03       1.446029145304e+03       3.800145542372e+03       1.163872106988e+03       1.900314311765e-11       1.058478625922e-08       5.678716497333e-08       8.548620008756e-13       4.291916394615e-11       2.795073475466e-14       1.709724001751e-12       4.418079927995e-11       1.085529634698e-13       3.454201677129e-08       2.766397583620e-14       1.025345385719e-07       1.025345385719e-07      -3.453553666523e-08      -5.146854380313e-15       7.247539633646e-01       7.938234916228e-01 
       6.097982457843e-01       6.211958564489e-01       7.826676006885e+00       1.183481632586e+04       3.179959334625e-04       2.308729052234e+03       1.434172920911e+03       3.716587978277e+03       1.164870215548e+03       1.847842157652e-11       1.036481766756e-08       5.560703791193e-08       8.370966170697e-13       4.322057510320e-11       2.698948039930e-14       1.674193234139e-12       4.449082800455e-11       1.048210528268e-13       3.454201677129e-08       2.690010830415e-14       1.011214136987e-07       1.011214136987e-07      -3.453571652019e-08      -5.004132905070e-15       7.287846390767e-01       7.907098763559e-01 
       5.985684321736e-01       6.255597069687e-01       7.898724236884e+00       1.187025258945e+04       3.158126431161e-04       2.273292788638e+03       1.422080370715e+03       3.634014089005e+03       1.165864784010e+03       1.796817636676e-11       1.014941508973e-08       5.445140742275e-08       8.196999994940e-13       4.352411173621e-11       2.606126029552e-14       1.639399998988e-12       4.480304466162e-11       1.012173284005e-13       3.454201677129e-08       2.615731480595e-14       9.973762555195e-08       9.973762555195e-08      -3.453589138147e-08      -4.865613027403e-15       7.328217776205e-01       7.875646441400e-01 
       5.874166795923e-01       6.299543231818e-01       7.971270558214e+00       1.190568492337e+04       3.136599521037e-04       2.237860454724e+03       1.409749868131e+03       3.552417012429e+03       1.166855775623e+03       1.747200837005e-11       9.938483821638e-09       5.331976542017e-08       8.026644995345e-13       4.382978892896e-11       2.516493990703e-14       1.605328999069e-12       4.511746476653e-11       9.773739077286e-14       3.454201677129e-08       2.543501432194e-14       9.838256555370e-08       9.838256555370e-08      -3.453606138783e-08      -4.731166245098e-15       7.368650757278e-01       7.843879572154e-01 
       5.763424455722e-01       6.343799234798e-01       8.044314779122e+00       1.194111155875e+04       3.115375382694e-04       2.202433819342e+03       1.397179797783e+03       3.471789912992e+03       1.167843153794e+03       1.698952946874e-11       9.731931123380e-09       5.221161435651e-08       7.859826272137e-13       4.413762187222e-11       2.429942364514e-14       1.571965254427e-12       4.543410394477e-11       9.437699140899e-14       3.454201677129e-08       2.473264184678e-14       9.705563775098e-08       9.705563775098e-08      -3.453622667417e-08      -4.600668054531e-15       7.409142262041e-01       7.811799923351e-01 
       5.653451914704e-01       6.388367278023e-01       8.117856633214e+00       1.197653071620e+04       3.094450816444e-04       2.167014661894e+03       1.384368555704e+03       3.392125980841e+03       1.168826882112e+03       1.652036224263e-11       9.529666178523e-09       5.112646700345e-08       7.696470478989e-13       4.444762586445e-11       2.346365353206e-14       1.539294095798e-12       4.575297793266e-11       9.113202748592e-14       3.454201677129e-08       2.404964794804e-14       9.575625855392e-08       9.575625855392e-08      -3.453638737164e-08      -4.473997825655e-15       7.449689180200e-01       7.779409408486e-01 
       5.544243824422e-01       6.433249576470e-01       8.191895779102e+00       1.201194060632e+04       3.073822644184e-04       2.131604771770e+03       1.371314549519e+03       3.313418430970e+03       1.169806924356e+03       1.606413967411e-11       9.331600054172e-09       5.006384623779e-08       7.536505790783e-13       4.475981631252e-11       2.265660791008e-14       1.507301158157e-12       4.607410257813e-11       8.799853689814e-14       3.454201677129e-08       2.338549833692e-14       9.448385647899e-08       9.448385647899e-08      -3.453654360775e-08      -4.351038680903e-15       7.490288364074e-01       7.746710087712e-01 
       5.435794874148e-01       6.478448360795e-01       8.266431800092e+00       1.204733943031e+04       3.053487709125e-04       2.096205947776e+03       1.358016198626e+03       3.235660502384e+03       1.170783244518e+03       1.562050486141e-11       9.137645661887e-09       4.902328483180e-08       7.379861872043e-13       4.507420873239e-11       2.187730019502e-14       1.475972374409e-12       4.639749384140e-11       8.497269343429e-14       3.454201677129e-08       2.273967345087e-14       9.323787189777e-08       9.323787189777e-08      -3.453669550645e-08      -4.231677377886e-15       7.530936629590e-01       7.713704168384e-01 
       5.328099790609e-01       6.523965877444e-01       8.341464203924e+00       1.208272538055e+04       3.033442875527e-04       2.060819997541e+03       1.344471934351e+03       3.158845457279e+03       1.171755806816e+03       1.518911073978e-11       8.947717719404e-09       4.800432524786e-08       7.226469846019e-13       4.539081874986e-11       2.112477767249e-14       1.445293969204e-12       4.672316779576e-11       8.205080211915e-14       3.454201677129e-08       2.211166804761e-14       9.201775679083e-08       9.201775679083e-08      -3.453684318824e-08      -4.115804195766e-15       7.571630757330e-01       7.680394005452e-01 
       5.221153337721e-01       6.569804388750e-01       8.416992422561e+00       1.211809664117e+04       3.013685028445e-04       2.025448736918e+03       1.330680200099e+03       3.082966580232e+03       1.172724575711e+03       1.476961981033e-11       8.761732713155e-09       4.700651943735e-08       7.076262264419e-13       4.570966210129e-11       2.039812033545e-14       1.415252452884e-12       4.705114062828e-11       7.922929471507e-14       3.454201677129e-08       2.150099081048e-14       9.082297450675e-08       9.082297450675e-08      -3.453698677027e-08      -4.003312825186e-15       7.612367493609e-01       7.646782101692e-01 
       5.114950316329e-01       6.615966173039e-01       8.493015812024e+00       1.215345138872e+04       2.994211073491e-04       1.990093989372e+03       1.316639451485e+03       3.008017177418e+03       1.173689515925e+03       1.436170387638e-11       8.579608861563e-09       4.602942864376e-08       6.929173077763e-13       4.603075463431e-11       1.969643976162e-14       1.385834615553e-12       4.738142864057e-11       7.650472537757e-14       3.454201677129e-08       2.090716396457e-14       8.965299952614e-08       8.965299952614e-08      -3.453712636644e-08      -3.894100261646e-15       7.653143551593e-01       7.612871107783e-01 
       5.009485563947e-01       6.662453524736e-01       8.569533652281e+00       1.218878779274e+04       2.975017936594e-04       1.954757585352e+03       1.302348156453e+03       2.933990575835e+03       1.174650592454e+03       1.396504378703e-11       8.401266079098e-09       4.507262320985e-08       6.785137606355e-13       4.635411230855e-11       1.901887802945e-14       1.357027521271e-12       4.771404824954e-11       7.387376645974e-14       3.454201677129e-08       2.032972290343e-14       8.850731723057e-08       8.850731723057e-08      -3.453726208747e-08      -3.788066702222e-15       7.693955612467e-01       7.578663822218e-01 
       4.904753954498e-01       6.709268754472e-01       8.646545147186e+00       1.222410401643e+04       2.956102563787e-04       1.919441361656e+03       1.287804795380e+03       2.860880122557e+03       1.175607770589e+03       1.357932918787e-11       8.226625941083e-09       4.413568238880e-08       6.644092511858e-13       4.667975119638e-11       1.836460667128e-14       1.328818502372e-12       4.804901598813e-11       7.133320446042e-14       3.454201677129e-08       1.976821582616e-14       8.738542367626e-08       8.738542367626e-08      -3.453739404101e-08      -3.685115445513e-15       7.734800326626e-01       7.544163191053e-01 
       4.800750398057e-01       6.756414189184e-01       8.724049424468e+00       1.225939821730e+04       2.937461920988e-04       1.884147160785e+03       1.273007861164e+03       2.788679183999e+03       1.176561015930e+03       1.320425827845e-11       8.055611649230e-09       4.321819415933e-08       6.505975769458e-13       4.700768748365e-11       1.773282566245e-14       1.301195153892e-12       4.838634850609e-11       6.887993611109e-14       3.454201677129e-08       1.922220338440e-14       8.628682537254e-08       8.628682537254e-08      -3.453752233170e-08      -3.585152794719e-15       7.775674314915e-01       7.509372307487e-01 
       4.697469840595e-01       6.803892172229e-01       8.802045535778e+00       1.229466854781e+04       2.919092993805e-04       1.848876830284e+03       1.257955859299e+03       2.717381145208e+03       1.177510294401e+03       1.283953757659e-11       7.888147997883e-09       4.231975504462e-08       6.370726640606e-13       4.733793747043e-11       1.712276244503e-14       1.274145328121e-12       4.872606257074e-11       6.651096459695e-14       3.454201677129e-08       1.869125833910e-14       8.521103906483e-08       8.521103906483e-08      -3.453764706128e-08      -3.488087963760e-15       7.816574169900e-01       7.474294411275e-01 
       4.594907263724e-01       6.851705063488e-01       8.880532456777e+00       1.232991315601e+04       2.900992787343e-04       1.813632222078e+03       1.242647307932e+03       2.646979409173e+03       1.178455572271e+03       1.248488168903e-11       7.724161340972e-09       4.143996993500e-08       6.238285646324e-13       4.767051757176e-11       1.653367098514e-14       1.247657129265e-12       4.906817506774e-11       6.422339590734e-14       3.454201677129e-08       1.817496522680e-14       8.415759152219e-08       8.415759152219e-08      -3.453776832867e-08      -3.393832986320e-15       7.857496457176e-01       7.438932887972e-01 
       4.493057684442e-01       6.899855239474e-01       8.959509087290e+00       1.236513018630e+04       2.883158326024e-04       1.778415191794e+03       1.227080737906e+03       2.577467396156e+03       1.179396816165e+03       1.214001308852e-11       7.563579559651e-09       4.057845191429e-08       6.108594541069e-13       4.800544431839e-11       1.596483086254e-14       1.221718908214e-12       4.941270300186e-11       6.201443531133e-14       3.454201677129e-08       1.767292003501e-14       8.312601932923e-08       8.312601932923e-08      -3.453788623002e-08      -3.302302627746e-15       7.898437716710e-01       7.403291268006e-01 
       4.391916154882e-01       6.948345093442e-01       9.038974251505e+00       1.240031778001e+04       2.865586653416e-04       1.743227598079e+03       1.211254692787e+03       2.508838543044e+03       1.180333993085e+03       1.180466189699e-11       7.406332030599e-09       3.973482208983e-08       5.981596287136e-13       4.834273435757e-11       1.541554639153e-14       1.196319257427e-12       4.975966349774e-11       5.988138395398e-14       3.454201677129e-08       1.718472988658e-14       8.211586868239e-08       8.211586868239e-08      -3.453800085882e-08      -3.213414299701e-15       7.939394464218e-01       7.367373225576e-01 
       4.291477762062e-01       6.997177035496e-01       9.118926698227e+00       1.243547407618e+04       2.848274832076e-04       1.708071301911e+03       1.195167728872e+03       2.441086302727e+03       1.181267070421e+03       1.147856567473e-11       7.252349594995e-09       3.890870942590e-08       5.857235029594e-13       4.868240445375e-11       1.488514577196e-14       1.171447005919e-12       5.010907380073e-11       5.782163556923e-14       3.454201677129e-08       1.671001273285e-14       8.112669519039e-08       8.112669519039e-08      -3.453811230594e-08      -3.127087977481e-15       7.980363192568e-01       7.331182577383e-01 
       4.191737627633e-01       7.046353492703e-01       9.199365101187e+00       1.247059721219e+04       2.831219943398e-04       1.672948165896e+03       1.178818415187e+03       2.374204143503e+03       1.182196015974e+03       1.116146921538e-11       7.101564528117e-09       3.809975058076e-08       5.735456071742e-13       4.902447148944e-11       1.437298026943e-14       1.147091214348e-12       5.046095127762e-11       5.583267330547e-14       3.454201677129e-08       1.624839705512e-14       8.015806367892e-08       8.015806367892e-08      -3.453822065976e-08      -3.043246119923e-15       8.021340373226e-01       7.294723281190e-01 
       4.092690907631e-01       7.095876909203e-01       9.280288059401e+00       1.250568532452e+04       2.814419087472e-04       1.637860053570e+03       1.162205333463e+03       2.308185548492e+03       1.183120797963e+03       1.085312434654e-11       6.953910509593e-09       3.730758974695e-08       5.616205851075e-13       4.936895246587e-11       1.387842342360e-14       1.123241170215e-12       5.081531341744e-11       5.391206665984e-14       3.454201677129e-08       1.579952157446e-14       7.920954799926e-08       7.920954799926e-08      -3.453832600618e-08      -2.961813591815e-15       8.062322457719e-01       7.257999434204e-01 
       3.994332792234e-01       7.145749746318e-01       9.361694097589e+00       1.254073654940e+04       2.797869382959e-04       1.602808828686e+03       1.145327078098e+03       2.243024015096e+03       1.184041385051e+03       1.055328973590e-11       6.809322594254e-09       3.653187849492e-08       5.499431915748e-13       4.971586450388e-11       1.340087028362e-14       1.099886383150e-12       5.117217783233e-11       5.205746851764e-14       3.454201677129e-08       1.536303496948e-14       7.828073084099e-08       7.828073084099e-08      -3.453842842869e-08      -2.882717588731e-15       8.103305879132e-01       7.221015271293e-01 
       3.896658505510e-01       7.195974482668e-01       9.443581666638e+00       1.257574902359e+04       2.781567966966e-04       1.567796354500e+03       1.128182256100e+03       2.178713054467e+03       1.184957746350e+03       1.026173070277e-11       6.667737183597e-09       3.577227562002e-08       5.385082901526e-13       5.006522484461e-11       1.293973666992e-14       1.077016580305e-12       5.153156225823e-11       5.026661229310e-14       3.454201677129e-08       1.493859560187e-14       7.737120354850e-08       7.737120354850e-08      -3.453852800851e-08      -2.805887564214e-15       8.144287053635e-01       7.183775163033e-01 
       3.799663305176e-01       7.246553614282e-01       9.525949144125e+00       1.261072088503e+04       2.765511994937e-04       1.532824493056e+03       1.110769487021e+03       2.115246191010e+03       1.185869851445e+03       9.978219034649e-12       6.529091997846e-09       3.502844699247e-08       5.273108509223e-13       5.041705085034e-11       1.249445846120e-14       1.054621701845e-12       5.189348455581e-11       4.853730916822e-14       3.454201677129e-08       1.452587124951e-14       7.648056594141e-08       7.648056594141e-08      -3.453862482455e-08      -2.731255159238e-15       8.185262382024e-01       7.146283613588e-01 
       3.703342482357e-01       7.297489654714e-01       9.608794834891e+00       1.264565027363e+04       2.749698640553e-04       1.497895104461e+03       1.093087402865e+03       2.052616961907e+03       1.186777670403e+03       9.702532809059e-12       6.393326048582e-09       3.430006541066e-08       5.163459482595e-13       5.077136000529e-11       1.206449090598e-14       1.032691896519e-12       5.225796271118e-11       4.686744542618e-14       3.454201677129e-08       1.412453884697e-14       7.560842613860e-08       7.560842613860e-08      -3.453871895357e-08      -2.658754133870e-15       8.226228251300e-01       7.108545258418e-01 
       3.607691361339e-01       7.348785135156e-01       9.692116971666e+00       1.268053533193e+04       2.734125095638e-04       1.463010046163e+03       1.075134647983e+03       1.990818916672e+03       1.187681173791e+03       9.434456220119e-12       6.260379611953e-09       3.358681045732e-08       5.056087586704e-13       5.112816991638e-11       1.164930795773e-14       1.011217517341e-12       5.262501483681e-11       4.525497987619e-14       3.454201677129e-08       1.373428423316e-14       7.475440038598e-08       7.475440038598e-08      -3.453881047017e-08      -2.588320301072e-15       8.267181036258e-01       7.070564861833e-01 
       3.512705299332e-01       7.400442604557e-01       9.775913715746e+00       1.271537420586e+04       2.718788570078e-04       1.428171172228e+03       1.056909878956e+03       1.929845616732e+03       1.188580332691e+03       9.173779409988e-12       6.130194202433e-09       3.288836835878e-08       4.950945586723e-13       5.148749831407e-11       1.124840163285e-14       9.901891173445e-13       5.299465917229e-11       4.369794136652e-14       3.454201677129e-08       1.335480190584e-14       7.391811288784e-08       7.391811288784e-08      -3.453889944687e-08      -2.519891462564e-15       8.308117101103e-01       7.032347314381e-01 
       3.418379686231e-01       7.452464629736e-01       9.860183157720e+00       1.275016504548e+04       2.703686291744e-04       1.393380332611e+03       1.038411764455e+03       1.869690635030e+03       1.189475118711e+03       8.920298304930e-12       6.002712547128e-09       3.220443184711e-08       4.847987227186e-13       5.184936305314e-11       1.086128139067e-14       9.695974454372e-13       5.336691408518e-11       4.219442638281e-14       3.454201677129e-08       1.298579478308e-14       7.309919564166e-08       7.309919564166e-08      -3.453898595421e-08      -2.453407346698e-15       8.349032801079e-01       6.993897630076e-01 
       3.324709944375e-01       7.504853795502e-01       9.944923318252e+00       1.278490600566e+04       2.688815506433e-04       1.358639372430e+03       1.019638985090e+03       1.810347555663e+03       1.190365504004e+03       8.673814455904e-12       5.877878560613e-09       3.153470002514e-08       4.747167211669e-13       5.221378211356e-11       1.048747353471e-14       9.494334423339e-13       5.374179807188e-11       4.074259672871e-14       3.454201677129e-08       1.262697397111e-14       7.229728827634e-08       7.229728827634e-08      -3.453907006074e-08      -2.388809548265e-15       8.389924484121e-01       6.955220943475e-01 
       3.231691528315e-01       7.557612704771e-01       1.003013214891e+01       1.281959524685e+04       2.674173477804e-04       1.323950131242e+03       1.000590233236e+03       1.751809973547e+03       1.191251461276e+03       8.434134883544e-12       5.755637320299e-09       3.087887823429e-08       4.648441182891e-13       5.258077360126e-11       1.012652063454e-14       9.296882365781e-13       5.411932975844e-11       3.934067728595e-14       3.454201677129e-08       1.227805853869e-14       7.151203789388e-08       7.151203789388e-08      -3.453915183311e-08      -2.326041470188e-15       8.430788492517e-01       6.916322506608e-01 
       3.139319924574e-01       7.610743978687e-01       1.011580753304e+01       1.285423093577e+04       2.659757487333e-04       1.289314442321e+03       9.812642128531e+02       1.694071494103e+03       1.192132963803e+03       8.201071927418e-12       5.635935042302e-09       3.023667792511e-08       4.551765703224e-13       5.295035574898e-11       9.777980967384e-15       9.103531406448e-13       5.449952790145e-11       3.798695385128e-14       3.454201677129e-08       1.193877529767e-14       7.074309891424e-08       7.074309891424e-08      -3.453923133612e-08      -2.265048267029e-15       8.471621164586e-01       6.877207685753e-01 
       3.047590651417e-01       7.664250256743e-01       1.020194728669e+01       1.288881124616e+04       2.645564834275e-04       1.254734131932e+03       9.616596392804e+02       1.637125732981e+03       1.193009985445e+03       7.974443099438e-12       5.518719057820e-09       2.960781653054e-08       4.457098235620e-13       5.332254691712e-11       9.441427979032e-15       8.914196471241e-13       5.488241138885e-11       3.667977104740e-14       3.454201677129e-08       1.160885858957e-14       6.999013292350e-08       6.999013292350e-08      -3.453930863277e-08      -2.205776790269e-15       8.512418836364e-01       6.837881958076e-01 
       2.956499258615e-01       7.718134196898e-01       1.028854915958e+01       1.292333435947e+04       2.631592835625e-04       1.220211018615e+03       9.417752390208e+02       1.580966315805e+03       1.193882500654e+03       7.754070941314e-12       5.403937790000e-09       2.899201734178e-08       4.364397124924e-13       5.369736559457e-11       9.116449763109e-15       8.728794249847e-13       5.526799924088e-11       3.541753030567e-14       3.454201677129e-08       1.128805007807e-14       6.925280852515e-08       6.925280852515e-08      -3.453938378431e-08      -2.148175535283e-15       8.553177843299e-01       6.798350908132e-01 
       2.866041327217e-01       7.772398475704e-01       1.037561083615e+01       1.295779846562e+04       2.617838826101e-04       1.185746912473e+03       9.216097495077e+02       1.525586877950e+03       1.194750484491e+03       7.539782885938e-12       5.291540731280e-09       2.838900938680e-08       4.273621579573e-13       5.407483039958e-11       8.802648558312e-15       8.547243159146e-13       5.565631061086e-11       3.419868791785e-14       3.454201677129e-08       1.097609854725e-14       6.853080119443e-08       6.853080119443e-08      -3.453945685029e-08      -2.092194589986e-15       8.593894521961e-01       6.758620224232e-01 
       2.776212469317e-01       7.827045788426e-01       1.046312993658e+01       1.299220176363e+04       2.604300158119e-04       1.151343614458e+03       9.011619188573e+02       1.470981064350e+03       1.195613912637e+03       7.331411122589e-12       5.181478421208e-09       2.779852731127e-08       4.184731653688e-13       5.445496008057e-11       8.499640262856e-15       8.369463307376e-13       5.604736478615e-11       3.302175315463e-14       3.454201677129e-08       1.067275970533e-14       6.782379313580e-08       6.782379313580e-08      -3.453952788860e-08      -2.037785585068e-15       8.634565211745e-01       6.718695694691e-01 
       2.687008327827e-01       7.882078849170e-01       1.055110401791e+01       1.302654246242e+04       2.590974201787e-04       1.117002915669e+03       8.804305056057e+02       1.417142529330e+03       1.196472761401e+03       7.128792465853e-12       5.073702424720e-09       2.722031126204e-08       4.097688229524e-13       5.483777351704e-11       8.207053965606e-15       8.195376459048e-13       5.644118118899e-11       3.188528644869e-14       3.454201677129e-08       1.037779599384e-14       6.713147314324e-08       6.713147314324e-08      -3.453959695553e-08      -1.984901645792e-15       8.675186256585e-01       6.678583203943e-01 
       2.598424576249e-01       7.937500391003e-01       1.063953057521e+01       1.306081878143e+04       2.577858344897e-04       1.082726596656e+03       8.594142784308e+02       1.364064936467e+03       1.197327007734e+03       6.931768228157e-12       4.968165310866e-09       2.665410677303e-08       4.012453000294e-13       5.522328972045e-11       7.924531493289e-15       8.024906000588e-13       5.683777937742e-11       3.078789764006e-14       3.454201677129e-08       1.009097640210e-14       6.645353646357e-08       6.645353646357e-08      -3.453966410579e-08      -1.933497345289e-15       8.715754006672e-01       6.638288728553e-01 
       2.510456918452e-01       7.993313166085e-01       1.072840704275e+01       1.309502895136e+04       2.564949992934e-04       1.048516426726e+03       8.381120158609e+02       1.311741958485e+03       1.198176629241e+03       6.740184095823e-12       4.864820631983e-09       2.609966465345e-08       3.928988453344e-13       5.561152783503e-11       7.651726973248e-15       7.857976906687e-13       5.723717904617e-11       2.972824428154e-14       3.454201677129e-08       9.812076286752e-15       6.578968466252e-08       6.578968466252e-08      -3.453972939259e-08      -1.883528659318e-15       8.756264820159e-01       6.597818333115e-01 
       2.423101088442e-01       8.049519945792e-01       1.081773079522e+01       1.312917121483e+04       2.552246569077e-04       1.014374163263e+03       8.165225059682e+02       1.260167277172e+03       1.199021604189e+03       6.553890008525e-12       4.763622903299e-09       2.555674087842e-08       3.847257853680e-13       5.600250713875e-11       7.388306411208e-15       7.694515707360e-13       5.763940002759e-11       2.870503000229e-14       3.454201677129e-08       9.540877196289e-15       6.513962549365e-08       6.513962549365e-08      -3.453979286766e-08      -1.834952922431e-15       8.796715064880e-01       6.557178166047e-01 
       2.336352850143e-01       8.106123520846e-01       1.090749914904e+01       1.316324382704e+04       2.539745514219e-04       9.803015510505e+02       7.946445460492e+02       1.209334583330e+03       1.199861911515e+03       6.372740042085e-12       4.664527582953e-09       2.502509648177e-08       3.767225227840e-13       5.639624704417e-11       7.133947283525e-15       7.534450455681e-13       5.804446229256e-11       2.771700292750e-14       3.454201677129e-08       9.277166700436e-15       6.450307276996e-08       6.450307276996e-08      -3.453985458127e-08      -1.787728785511e-15       8.837101120046e-01       6.516374455297e-01 
       2.250207997174e-01       8.163126701446e-01       1.099770936360e+01       1.319724505648e+04       2.527444286985e-04       9.463003216094e+02       7.724769422916e+02       1.159237576751e+03       1.200697530840e+03       6.196592294489e-12       4.567491052448e-09       2.450449745111e-08       3.688855348096e-13       5.679276709933e-11       6.888338143440e-15       7.377710696191e-13       5.845238595140e-11       2.676295415220e-14       3.454201677129e-08       9.020738224214e-15       6.387974623815e-08       6.387974623815e-08      -3.453991458232e-08      -1.741816174633e-15       8.877419377954e-01       6.475413503953e-01 
       2.164662352629e-01       8.220532317396e-01       1.108835864267e+01       1.323117318555e+04       2.515340363759e-04       9.123721925417e+02       7.500185094283e+02       1.109869966220e+03       1.201528442473e+03       6.025308775052e-12       4.472470597488e-09       2.399471462512e-08       3.612113716983e-13       5.719208698868e-11       6.651178240831e-15       7.224227433965e-13       5.886319125484e-11       2.584171626746e-14       3.454201677129e-08       8.771390886591e-15       6.326937145556e-08       6.326937145556e-08      -3.453997291834e-08      -1.697176251209e-15       8.917666245665e-01       6.434301685778e-01 
