# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  153       6.039390364967e-10       1.457612574528e-13      -6.206464518252e-12       9.653957342170e-16       3.056936400344e-12       6.131897742109e-13      -3.743911425801e-15 
  154       6.082716562828e-10       1.449264230285e-13      -6.200531512800e-12       9.792440125907e-16       3.000046118940e-12       6.045638091740e-13      -3.684413531341e-15 
  155       6.125742329369e-10       1.440381316111e-13      -6.191223754662e-12       9.932197677777e-16       2.944592879443e-12       5.961075400554e-13      -3.625086310429e-15 
  156       6.168453315714e-10       1.430980792500e-13      -6.178505890687e-12       1.007323398530e-15       2.890519863407e-12       5.878119668085e-13      -3.565830281404e-15 
  157       6.210834729365e-10       1.421080763364e-13      -6.162344318985e-12       1.021555287938e-15       2.837763088561e-12       5.796670236597e-13      -3.506538284412e-15 
  158       6.252871326247e-10       1.410700493819e-13      -6.142707229777e-12       1.035915803070e-15       2.786251265550e-12       5.716615577929e-13      -3.447095338052e-15 
  159       6.294547402762e-10       1.399860427964e-13      -6.119564646238e-12       1.050405294618e-15       2.735905654680e-12       5.637833080335e-13      -3.387378496012e-15 
  160       6.335846787839e-10       1.388582206674e-13      -6.092888465352e-12       1.065024096542e-15       2.686639922653e-12       5.560188835327e-13      -3.327256703709e-15 
  161       6.376753944654e-10       1.376888183092e-13      -6.062652335397e-12       1.079772489650e-15       2.638377827331e-12       5.483567845658e-13      -3.266624399607e-15 
  162       6.417257401988e-10       1.364799883649e-13      -6.028831190492e-12       1.094650589478e-15       2.591108330248e-12       5.407968098795e-13      -3.205505959374e-15 
  163       6.457346612534e-10       1.352339444303e-13      -5.991401752764e-12       1.109658447771e-15       2.544835106742e-12       5.333414443970e-13      -3.143960257015e-15 
  164       6.497010867694e-10       1.339530115943e-13      -5.950342731784e-12       1.124796087127e-15       2.499559095532e-12       5.259928846646e-13      -3.082047762707e-15 
  165       6.536239294730e-10       1.326396279855e-13      -5.905634864661e-12       1.140063500478e-15       2.455278437488e-12       5.187530315332e-13      -3.019830554697e-15 
  166       6.575020853923e-10       1.312963463201e-13      -5.857260956138e-12       1.155460650562e-15       2.411988414395e-12       5.116234828380e-13      -2.957372331194e-15 
  167       6.613344335728e-10       1.299258354492e-13      -5.805205918691e-12       1.170987469406e-15       2.369681387717e-12       5.046055260804e-13      -2.894738422266e-15 
  168       6.651198357925e-10       1.285308819060e-13      -5.749456812622e-12       1.186643857799e-15       2.328346737363e-12       4.977001311074e-13      -2.831995801738e-15 
  169       6.688571362783e-10       1.271143914534e-13      -5.690002886159e-12       1.202429684773e-15       2.287970800456e-12       4.909079427932e-13      -2.769213099084e-15 
