# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   96       3.471621065207e-10       9.634657403127e-14      -2.775403767418e-12       0.000000000000e+00       1.096550185593e-11       1.617250282579e-12      -7.522542292277e-15 
   97       3.512689757690e-10       9.839776450743e-14      -2.863963160058e-12       0.000000000000e+00       1.067346606342e-11       1.583257720244e-12      -7.453576709352e-15 
   98       3.554050962073e-10       1.004354348378e-13      -2.952833899928e-12       0.000000000000e+00       1.039191268128e-11       1.550321252823e-12      -7.380992422402e-15 
   99       3.595701317553e-10       1.024576220241e-13      -3.041948723834e-12       0.000000000000e+00       1.012049270028e-11       1.518420821058e-12      -7.305750050390e-15 
  100       3.637635684582e-10       1.044623358777e-13      -3.131239125340e-12       0.000000000000e+00       9.858745657525e-12       1.487525210382e-12      -7.228884238670e-15 
  101       3.679847074557e-10       1.064475594539e-13      -3.220635371683e-12       0.000000000000e+00       9.606095935196e-12       1.457591663807e-12      -7.151505383726e-15 
  102       3.722326579500e-10       1.084112494861e-13      -3.310066520698e-12       0.000000000000e+00       9.361849059179e-12       1.428565494822e-12      -7.074801357913e-15 
  103       3.765063301750e-10       1.103513368199e-13      -3.399460437727e-12       0.000000000000e+00       9.125187997763e-12       1.400379700290e-12      -7.000039234197e-15 
  104       3.808046622098e-10       1.122657787384e-13      -3.488744508541e-12       0.000000000000e+00       8.895358240258e-12       1.372970818234e-12      -6.928303162617e-15 
  105       3.851273504597e-10       1.141527230510e-13      -3.577847851304e-12       0.000000000000e+00       8.672259478588e-12       1.346329774615e-12      -6.859663958167e-15 
  106       3.894742052037e-10       1.160103670832e-13      -3.666699436343e-12       0.000000000000e+00       8.455927325022e-12       1.320457215520e-12      -6.793900029534e-15 
  107       3.938449211529e-10       1.178369087578e-13      -3.755227441105e-12       0.000000000000e+00       8.246350062447e-12       1.295347669548e-12      -6.730750049646e-15 
  108       3.982390729891e-10       1.196305475990e-13      -3.843359274729e-12       0.000000000000e+00       8.043467017552e-12       1.270989339230e-12      -6.669911780980e-15 
  109       4.026561109030e-10       1.213894857369e-13      -3.931021602608e-12       0.000000000000e+00       7.847166934012e-12       1.247363892435e-12      -6.611040900874e-15 
  110       4.070953561327e-10       1.231119289122e-13      -4.018140370956e-12       0.000000000000e+00       7.657286345662e-12       1.224446253781e-12      -6.553749826830e-15 
  111       4.115559965021e-10       1.247960874806e-13      -4.104640831381e-12       0.000000000000e+00       7.473607949690e-12       1.202204396046e-12      -6.497606541827e-15 
  112       4.160370819592e-10       1.264401774171e-13      -4.190447565443e-12       0.000000000000e+00       7.295858979809e-12       1.180599131580e-12      -6.442133419626e-15 
  113       4.205375201143e-10       1.280424213203e-13      -4.275484509230e-12       0.000000000000e+00       7.123709579445e-12       1.159583903714e-12      -6.386806050083e-15 
  114       4.250560717786e-10       1.296010494176e-13      -4.359674977915e-12       0.000000000000e+00       6.956771174916e-12       1.139104578172e-12      -6.331052064456e-15 
  115       4.295913465026e-10       1.311143005686e-13      -4.442941690334e-12       0.000000000000e+00       6.794594848616e-12       1.119099234479e-12      -6.274249960710e-15 
  116       4.341420005320e-10       1.325804711112e-13      -4.525207709089e-12       0.000000000000e+00       6.636769690629e-12       1.099512061084e-12      -6.215858753417e-15 
  117       4.387073675194e-10       1.339980659860e-13      -4.606399338050e-12       0.000000000000e+00       6.483234897339e-12       1.080337403237e-12      -6.155827317581e-15 
  118       4.432868964736e-10       1.353656679575e-13      -4.686443624909e-12       0.000000000000e+00       6.334002739830e-12       1.061580703734e-12      -6.094232839066e-15 
  119       4.478799535612e-10       1.366818928288e-13      -4.765267509463e-12       0.000000000000e+00       6.189061245953e-12       1.043244795411e-12      -6.031154425398e-15 
  120       4.524858194339e-10       1.379453908696e-13      -4.842797856277e-12       0.000000000000e+00       6.048373457483e-12       1.025329817263e-12      -5.966673087781e-15 
  121       4.571036865571e-10       1.391548482432e-13      -4.918961487345e-12       0.000000000000e+00       5.911876687294e-12       1.007833130555e-12      -5.900871723129e-15 
  122       4.617326565380e-10       1.403089884343e-13      -4.993685214751e-12       0.000000000000e+00       5.779481776514e-12       9.907492349317e-13      -5.833835096089e-15 
  123       4.663717374531e-10       1.414065736762e-13      -5.066895873332e-12       0.000000000000e+00       5.651072351695e-12       9.740696845293e-13      -5.765649821062e-15 
  124       4.710198411773e-10       1.424464063782e-13      -5.138520353340e-12       0.000000000000e+00       5.526504081976e-12       9.577830040896e-13      -5.696404344233e-15 
  125       4.756757807108e-10       1.434273305536e-13      -5.208485633105e-12       0.000000000000e+00       5.405603936247e-12       9.418746050704e-13      -5.626188925591e-15 
