# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:a                      3:proper time [Gyr]      4:conf. time [Mpc]       5:H [1/Mpc]              6:comov. dist.           7:ang.diam.dist.         8:lum. dist.             9:comov.snd.hrz.        10:(.)rho_g              11:(.)rho_b              12:(.)rho_cdm            13:(.)number_ncdm[0]     14:(.)rho_ncdm[0]        15:(.)p_ncdm[0]          16:(.)number_ncdm[1]     17:(.)rho_ncdm[1]        18:(.)p_ncdm[1]          19:(.)number_ncdm[2]     20:(.)rho_ncdm[2]        21:(.)p_ncdm[2]          22:(.)rho_lambda         23:(.)rho_ur             24:(.)rho_crit           25:(.)rho_tot            26:(.)p_tot              27:(.)p_tot_prime        28:gr.fac. D             29:gr.fac. f          
       4.666588258972e+03       2.142434046272e-04       2.861964821361e-05       8.580019887389e+01       6.179194119519e+01       1.405728933786e+04       3.011681527572e+00       6.561363866637e+07       4.793314846736e+01       1.306018193226e+03       2.526532757483e+02       1.355479732855e+03       2.040510592700e-02       6.337043717032e-13       1.001859782196e+02       2.040510592700e-02       6.335333389048e-13       1.002129952702e+02       2.040510592700e-02       6.335280468270e-13       1.002138319873e+02       3.454055557132e-08       1.901246310433e+00       3.818243996669e+03       3.818243996669e+03       7.365859519548e+02      -3.900677469206e+01       5.287658268443e-04       5.296359207516e-01 
       4.634118509974e+03       2.157442140580e-04       2.899042300344e-05       8.632895905168e+01       6.102507313889e+01       1.405676057768e+04       3.032664763033e+00       6.515475114388e+07       4.821836981011e+01       1.270054747660e+03       2.474171756647e+02       1.327388161426e+03       1.998222133730e-02       6.337077416127e-13       9.742666868666e+01       1.998222133730e-02       6.335343061335e-13       9.745331026930e+01       1.998222133730e-02       6.335289396780e-13       9.745413537392e+01       3.454055557132e-08       1.848892240215e+00       3.724059551607e+03       3.724059551607e+03       7.163019942620e+02      -3.772429905613e+01       5.307275239832e-04       5.313090033460e-01 
       4.601874539115e+03       2.172555414018e-04       2.936585711584e-05       8.686063935784e+01       6.026807859031e+01       1.405622889737e+04       3.053793619167e+00       6.469905810769e+07       4.850503873117e+01       1.235081514724e+03       2.422895758109e+02       1.299878691543e+03       1.956809958148e-02       6.337111588517e-13       9.474334080554e+01       1.956809958148e-02       6.335352869588e-13       9.476961212486e+01       1.956809958148e-02       6.335298450804e-13       9.477042577795e+01       3.454055557132e-08       1.797979679864e+00       3.632241296968e+03       3.632241296968e+03       6.965765434752e+02      -3.648420214875e+01       5.327027260320e-04       5.329818866164e-01 
       4.569854777009e+03       2.187774604063e-04       2.974600685453e-05       8.739525274734e+01       5.952082655595e+01       1.405569428398e+04       3.075069099698e+00       6.424653736213e+07       4.879316008480e+01       1.201071232752e+03       2.372682281877e+02       1.272939262736e+03       1.916255910374e-02       6.337146240841e-13       9.213390261600e+01       1.916255910374e-02       6.335362815718e-13       9.215980880454e+01       1.916255910374e-02       6.335307632107e-13       9.216061116483e+01       3.454055557132e-08       1.748468942990e+00       3.542728793904e+03       3.542728793904e+03       6.773942231158e+02      -3.528507683717e+01       5.346915287390e-04       5.346545291627e-01 
       4.538057665179e+03       2.203100453364e-04       3.013092917185e-05       8.793281220830e+01       5.878318781663e+01       1.405515672452e+04       3.096492215190e+00       6.379716686574e+07       4.908273871869e+01       1.167997390548e+03       2.323509313664e+02       1.246558064384e+03       1.876542210951e-02       6.337181379835e-13       8.959631974791e+01       1.876542210951e-02       6.335372901664e-13       8.962186586708e+01       1.876542210951e-02       6.335316942478e-13       8.962265709110e+01       3.454055557132e-08       1.700321435714e+00       3.455463169885e+03       3.455463169885e+03       6.587400799995e+02      -3.412556292097e+01       5.366940285237e-04       5.363268896094e-01 
       4.506481655979e+03       2.218533709779e-04       3.052068167587e-05       8.847333076193e+01       5.805503490313e+01       1.405461620597e+04       3.118063983095e+00       6.335092473024e+07       4.937377947377e+01       1.135834206737e+03       2.275355295240e+02       1.220723530541e+03       1.837651448745e-02       6.337217012324e-13       8.712861383594e+01       1.837651448745e-02       6.335383129390e-13       8.715380487702e+01       1.837651448745e-02       6.335326383731e-13       8.715458511914e+01       3.454055557132e-08       1.653499626592e+00       3.370387077604e+03       3.370387077604e+03       6.405995725855e+02      -3.300434556025e+01       5.387103224813e-04       5.379989266096e-01 
       4.475125212521e+03       2.234075126412e-04       3.091532263756e-05       8.901682146251e+01       5.733624207224e+01       1.405407271527e+04       3.139785427797e+00       6.290778921943e+07       4.966628718395e+01       1.104556609670e+03       2.228199114986e+02       1.195424334865e+03       1.799566573323e-02       6.337253145233e-13       8.472886097796e+01       1.799566573323e-02       6.335393500890e-13       8.475370186304e+01       1.799566573323e-02       6.335335957705e-13       8.475447127550e+01       3.454055557132e-08       1.607967017375e+00       3.287444654967e+03       3.287444654967e+03       6.229585596443e+02      -3.192015375672e+01       5.407405083868e-04       5.396705988493e-01 
       4.443986808598e+03       2.249725461650e-04       3.131491099803e-05       8.956329739737e+01       5.662668528308e+01       1.405352623933e+04       3.161657580660e+00       6.246773874812e+07       4.996026667594e+01       1.074140217889e+03       2.182020098643e+02       1.170649385658e+03       1.762270887475e-02       6.337289785580e-13       8.239519023582e+01       1.762270887475e-02       6.335404018184e-13       8.241968581878e+01       1.762270887475e-02       6.335345666267e-13       8.242044455170e+01       3.454055557132e-08       1.563688114562e+00       3.206581486149e+03       3.206581486149e+03       6.058032892397e+02      -3.087175888579e+01       5.427846847006e-04       5.413418650512e-01 
       4.413064928609e+03       2.265485479198e-04       3.171950637581e-05       9.011277168682e+01       5.592624217380e+01       1.405297676505e+04       3.183681480072e+00       6.203075188114e+07       5.025572276899e+01       1.044561321132e+03       2.136798000253e+02       1.146387821005e+03       1.725748039902e-02       6.337326940485e-13       8.012578217744e+01       1.725748039902e-02       6.335414683322e-13       8.014993724490e+01       1.725748039902e-02       6.335355511307e-13       8.015068544630e+01       3.454055557132e-08       1.520628401750e+00       3.127744563683e+03       3.127744563683e+03       5.891203880119e+02      -2.985797327799e+01       5.448429505728e-04       5.430126839787e-01 
       4.382358067489e+03       2.281355948119e-04       3.212916907429e-05       9.066525748417e+01       5.523479203856e+01       1.405242427925e+04       3.205858171495e+00       6.159680733221e+07       5.055266027466e+01       1.015796861851e+03       2.092512993284e+02       1.122629004010e+03       1.689982018049e-02       6.337364617166e-13       7.791886745899e+01       1.689982018049e-02       6.335425498380e-13       7.794268673121e+01       1.689982018049e-02       6.335365494745e-13       7.794342454709e+01       3.454055557132e-08       1.478754312734e+00       3.050882251543e+03       3.050882251543e+03       5.728968507572e+02      -2.887764884809e+01       5.469154058479e-04       5.446830144403e-01 
       4.351864730633e+03       2.297337642869e-04       3.254396008914e-05       9.122076797566e+01       5.455221580485e+01       1.405186876876e+04       3.228188707512e+00       6.116588396300e+07       5.085108399663e+01       9.878244172507e+02       2.049145661944e+02       1.099362518141e+03       1.654957141085e-02       6.337402822940e-13       7.577272544611e+01       1.654957141085e-02       6.335436465467e-13       7.579621357797e+01       1.654957141085e-02       6.335375618525e-13       7.579694115229e+01       3.454055557132e-08       1.438033205352e+00       2.975944249219e+03       2.975944249219e+03       5.571200302939e+02      -2.792967577026e+01       5.490021510700e-04       5.463528152933e-01 
       4.321583433823e+03       2.313431343338e-04       3.296394111588e-05       9.177931638043e+01       5.387839601110e+01       1.405131022035e+04       3.250674147873e+00       6.073796078200e+07       5.115099873044e+01       9.606221818140e+02       2.006676992673e+02       1.076578162661e+03       1.620658053036e-02       6.337441565230e-13       7.368568287313e+01       1.620658053036e-02       6.335447586719e-13       7.370884445497e+01       1.620658053036e-02       6.335385884620e-13       7.370956192970e+01       3.454055557132e-08       1.398433336049e+00       2.902881556729e+03       2.902881556729e+03       5.417776276066e+02      -2.701298119773e+01       5.511032874873e-04       5.480220454479e-01 
       4.291512703158e+03       2.329637834885e-04       3.338917455751e-05       9.234091595051e+01       5.321321678465e+01       1.405074862078e+04       3.273315559542e+00       6.031301694359e+07       5.145240926329e+01       9.341689503089e+02       1.965088365809e+02       1.054265948159e+03       1.587069716056e-02       6.337480851560e-13       7.165611253910e+01       1.587069716056e-02       6.335458864302e-13       7.167895209765e+01       1.587069716056e-02       6.335396295031e-13       7.167965961279e+01       3.454055557132e-08       1.359923835141e+00       2.831646440570e+03       2.831646440570e+03       5.268576822630e+02      -2.612652802549e+01       5.532189170573e-04       5.496906638713e-01 
       4.261651074981e+03       2.345957908376e-04       3.381972353219e-05       9.290557997080e+01       5.255656381993e+01       1.405018395676e+04       3.296114016750e+00       5.989103174697e+07       5.175532037376e+01       9.084441012664e+02       1.924361547432e+02       1.032416092174e+03       1.554177403831e-02       6.337520689562e-13       6.968243203978e+01       1.554177403831e-02       6.335470300414e-13       6.970495403904e+01       1.554177403831e-02       6.335406851785e-13       6.970565173264e+01       3.454055557132e-08       1.322474682761e+00       2.762192400558e+03       2.762192400558e+03       5.123485630933e+02      -2.526931369449e+01       5.553491424517e-04       5.513586295917e-01 
       4.231997095806e+03       2.362392360228e-04       3.425565188102e-05       9.347332175900e+01       5.190832435706e+01       1.404961621497e+04       3.319070601039e+00       5.947198463517e+07       5.205973683166e+01       8.834275809107e+02       1.884478681369e+02       1.011019014904e+03       1.521966695132e-02       6.337561086970e-13       6.776310253451e+01       1.521966695132e-02       6.335481897283e-13       6.778531137661e+01       1.521966695132e-02       6.335417556940e-13       6.778599938483e+01       3.454055557132e-08       1.286056685468e+00       2.694474137558e+03       2.694474137558e+03       4.982389591268e+02      -2.444036903605e+01       5.574940670611e-04       5.530259017021e-01 
       4.202549322251e+03       2.378941992441e-04       3.469702417595e-05       9.404415466563e+01       5.126838716065e+01       1.404904538207e+04       3.342186401311e+00       5.905585519406e+07       5.236566339771e+01       8.590998875326e+02       1.845422281373e+02       9.900653350133e+02       1.490423467494e-02       6.337602051632e-13       6.589662754704e+01       1.490423467494e-02       6.335493657168e-13       6.591852757310e+01       1.490423467494e-02       6.335428412581e-13       6.591920603020e+01       3.454055557132e-08       1.250641453493e+00       2.628447522054e+03       2.628447522054e+03       4.845178707778e+02      -2.363875715508e+01       5.596537950003e-04       5.546924393646e-01 
       4.173306320964e+03       2.395607612642e-04       3.514390572766e-05       9.461809207395e+01       5.063664249890e+01       1.404847144466e+04       3.365462513880e+00       5.864262315132e+07       5.267310482339e+01       8.354420562924e+02       1.807175223457e+02       9.695458655179e+02       1.459533891024e-02       6.337643591503e-13       6.408155179932e+01       1.459533891024e-02       6.335505582360e-13       6.410314729031e+01       1.459533891024e-02       6.335439420823e-13       6.410381632869e+01       3.454055557132e-08       1.216201378621e+00       2.564069563561e+03       2.564069563561e+03       4.711746012741e+02      -2.286357235072e+01       5.618284311131e-04       5.563582018141e-01 
       4.144266668556e+03       2.412390034121e-04       3.559636259365e-05       9.519514739999e+01       5.001298212307e+01       1.404789438933e+04       3.388900042521e+00       5.823226837549e+07       5.298206585066e+01       8.124356444422e+02       1.769720738392e+02       9.494516097599e+02       1.429284422343e-02       6.337685714647e-13       6.231646007748e+01       1.429284422343e-02       6.335517675183e-13       6.233775525502e+01       1.429284422343e-02       6.335450583812e-13       6.233841500523e+01       3.454055557132e-08       1.182709612677e+00       2.501298380843e+03       2.501298380843e+03       4.581987483215e+02      -2.211393907333e+01       5.640180809778e-04       5.580231483622e-01 
       4.115428951532e+03       2.429290075875e-04       3.605446158630e-05       9.577533409248e+01       4.939729924714e+01       1.404731420264e+04       3.412500098517e+00       5.782477087501e+07       5.329255121175e+01       7.900627169535e+02       1.733042404358e+02       9.297737574658e+02       1.399661798651e-02       6.337728429244e-13       6.059997612887e+01       1.399661798651e-02       6.335529937991e-13       6.062097515609e+01       1.399661798651e-02       6.335461903722e-13       6.062162574690e+01       3.454055557132e-08       1.150140046601e+00       2.440093172911e+03       2.440093172911e+03       4.455801959974e+02      -2.138901091638e+01       5.662228509117e-04       5.596872384014e-01 
       4.086791766218e+03       2.446308562643e-04       3.651827028112e-05       9.635866563287e+01       4.878948852777e+01       1.404673087110e+04       3.436263800711e+00       5.742011079716e+07       5.360456562892e+01       7.683058325418e+02       1.697124139747e+02       9.105036808851e+02       1.370653031916e-02       6.337771743589e-13       5.893076158967e+01       1.370653031916e-02       6.335542373175e-13       5.895146857199e+01       1.370653031916e-02       6.335473382759e-13       5.895211013036e+01       3.454055557132e-08       1.118467290104e+00       2.380414190802e+03       2.380414190802e+03       4.333091068681e+02      -2.068796964226e+01       5.684428479769e-04       5.613504314089e-01 
       4.058353718698e+03       2.463446324950e-04       3.698785702499e-05       9.694515553524e+01       4.818944604460e+01       1.404614438120e+04       3.460192275558e+00       5.701826842719e+07       5.391811381422e+01       7.471480300747e+02       1.661950196113e+02       8.916329310093e+02       1.342245403177e-02       6.337815666089e-13       5.730751494180e+01       1.342245403177e-02       6.335554983156e-13       5.732793392775e+01       1.342245403177e-02       6.335485023158e-13       5.732856657890e+01       3.454055557132e-08       1.087666651885e+00       2.322222710086e+03       2.322222710086e+03       4.213759143228e+02      -2.001002424072e+01       5.706781799848e-04       5.630126869504e-01 
       4.030113424745e+03       2.480704199147e-04       3.746329094455e-05       9.753481734635e+01       4.759706928072e+01       1.404555471939e+04       3.484286657172e+00       5.661922418730e+07       5.423320046930e+01       7.265728153551e+02       1.627505151278e+02       8.731532338695e+02       1.314426456977e-02       6.337860205272e-13       5.572897049872e+01       1.314426456977e-02       6.335567770391e-13       5.574910548072e+01       1.314426456977e-02       6.335496827189e-13       5.574972934812e+01       3.454055557132e-08       1.057714120385e+00       2.265481004114e+03       2.265481004114e+03       4.097713151182e+02      -1.935441001895e+01       5.729289555020e-04       5.646739646839e-01 
       4.002069509748e+03       2.498083027449e-04       3.794464195464e-05       9.812766464556e+01       4.701225710351e+01       1.404496187209e+04       3.508548087382e+00       5.622295863573e+07       5.454983028510e+01       7.065641482673e+02       1.593773902563e+02       8.550564869103e+02       1.287183995900e-02       6.337905369784e-13       5.419389741902e+01       1.287183995900e-02       6.335580737371e-13       5.421375233416e+01       1.287183995900e-02       6.335508797150e-13       5.421436753958e+01       3.454055557132e-08       1.028586345079e+00       2.210152317966e+03       2.210152317966e+03       3.984862621290e+02      -1.872038772216e+01       5.751952838551e-04       5.663342243640e-01 
       3.974220608656e+03       2.515583657980e-04       3.843198076688e-05       9.872371104483e+01       4.643490974563e+01       1.404436582569e+04       3.532977715779e+00       5.582945246577e+07       5.486800794169e+01       6.871064302779e+02       1.560741660180e+02       8.373347554390e+02       1.260506075226e-02       6.337951168391e-13       5.270109874725e+01       1.260506075226e-02       6.335593886622e-13       5.272067747805e+01       1.260506075226e-02       6.335520935373e-13       5.272128414156e+01       3.454055557132e-08       1.000260618279e+00       2.156200843085e+03       2.156200843085e+03       3.875119572977e+02      -1.810724268371e+01       5.774772751362e-04       5.679934258452e-01 
       3.946565365899e+03       2.533206944813e-04       3.892537889826e-05       9.932297018872e+01       4.586492878643e+01       1.404376656654e+04       3.557576699771e+00       5.543868650485e+07       5.518773810799e+01       6.681844922797e+02       1.528393940742e+02       8.199802691484e+02       1.234380997699e-02       6.337997609984e-13       5.124941048107e+01       1.234380997699e-02       6.335607220705e-13       5.126871685626e+01       1.234380997699e-02       6.335533244224e-13       5.126931509627e+01       3.454055557132e-08       9.727148574379e-01       2.103591692584e+03       2.103591692584e+03       3.768398447781e+02      -1.751428400363e+01       5.797750402080e-04       5.696515290860e-01 
       3.919102435332e+03       2.550953748012e-04       3.942490867989e-05       9.992545575432e+01       4.530221713343e+01       1.404316408098e+04       3.582346204631e+00       5.505064171361e+07       5.550902544159e+01       6.497835827709e+02       1.496716560920e+02       8.029854187114e+02       1.208797308399e-02       6.338044703575e-13       4.983770066416e+01       1.208797308399e-02       6.335620742219e-13       4.985673845938e+01       1.208797308399e-02       6.335545726100e-13       4.985732839267e+01       3.454055557132e-08       9.459275879390e-01       2.052290877205e+03       2.052290877205e+03       3.664616042679e+02      -1.694084375487e+01       5.820886907096e-04       5.713084941527e-01 
       3.891830480166e+03       2.568824933670e-04       3.993064326580e-05       1.005311814513e+02       4.474667900422e+01       1.404255835528e+04       3.607287403556e+00       5.466529918495e+07       5.583187458842e+01       6.318893563593e+02       1.465695631229e+02       7.863427524465e+02       1.183743789721e-02       6.338092458305e-13       4.846486850404e+01       1.183743789721e-02       6.335634453795e-13       4.848364144263e+01       1.183743789721e-02       6.335558383433e-13       4.848422318434e+01       3.454055557132e-08       9.198779263650e-01       2.002265281907e+03       2.002265281907e+03       3.563691445250e+02      -1.638627621600e+01       5.844183390614e-04       5.729642812232e-01 
       3.864748172901e+03       2.586821373958e-04       4.044265664187e-05       1.011401610218e+02       4.419821990848e+01       1.404194937571e+04       3.632401477712e+00       5.428264014312e+07       5.615629018262e+01       6.144878625834e+02       1.435317549937e+02       7.700449730517e+02       1.159209456461e-02       6.338140883441e-13       4.712984351419e+01       1.159209456461e-02       6.335648358106e-13       4.714835526787e+01       1.159209456461e-02       6.335571218688e-13       4.714892893156e+01       3.454055557132e-08       8.945455642210e-01       1.953482643078e+03       1.953482643078e+03       3.465545970616e+02      -1.584995712974e+01       5.867640984709e-04       5.746188505906e-01 
       3.837854195264e+03       2.604943947164e-04       4.096102363481e-05       1.017524082405e+02       4.365674663034e+01       1.404133712849e+04       3.657689616296e+00       5.390264594283e+07       5.648227684624e+01       5.975655350406e+02       1.405568997105e+02       7.540849344072e+02       1.135183551002e-02       6.338189988379e-13       4.583158467979e+01       1.135183551002e-02       6.335662457860e-13       4.584983886939e+01       1.135183551002e-02       6.335584234367e-13       4.585040456706e+01       3.454055557132e-08       8.699107521093e-01       1.905911526346e+03       1.905911526346e+03       3.370103100126e+02      -1.533128298630e+01       5.891260829380e-04       5.762721626669e-01 
       3.811147238144e+03       2.623193537736e-04       4.148581992124e-05       1.023679369145e+02       4.312216721095e+01       1.404072159982e+04       3.683153016580e+00       5.352529806830e+07       5.680983918903e+01       5.811091808151e+02       1.376436928750e+02       7.384556384429e+02       1.111655538595e-02       6.338239782647e-13       4.456907964641e+01       1.111655538595e-02       6.335676755803e-13       4.458707984260e+01       1.111655538595e-02       6.335597433004e-13       4.458763768466e+01       3.454055557132e-08       8.459542843383e-01       1.859521304969e+03       1.859521304969e+03       3.277288421723e+02      -1.482967033078e+01       5.915044072607e-04       5.779241779869e-01 
       3.784626001529e+03       2.641571036326e-04       4.201712203691e-05       1.029867608836e+02       4.259439093128e+01       1.404010277585e+04       3.708792883972e+00       5.315057813239e+07       5.713898180817e+01       5.651059701965e+02       1.347908571133e+02       7.231502320721e+02       1.088615102749e-02       6.338290275907e-13       4.334134393106e+01       1.088615102749e-02       6.335691254720e-13       4.335909365501e+01       1.088615102749e-02       6.335610817171e-13       4.335964375036e+01       3.454055557132e-08       8.226574839556e-01       1.814282138807e+03       1.814282138807e+03       3.187029571954e+02      -1.434455509376e+01       5.938991870406e-04       5.795748572120e-01 
       3.758289194441e+03       2.660077339830e-04       4.255500738596e-05       1.036088940197e+02       4.207332829514e+01       1.403948064271e+04       3.734610432066e+00       5.277846787570e+07       5.746970928810e+01       5.495434266817e+02       1.319971415151e+02       7.081620041876e+02       1.066052140705e-02       6.338341477954e-13       4.214742015490e+01       1.066052140705e-02       6.335705957435e-13       4.216492287897e+01       1.066052140705e-02       6.335624389475e-13       4.216546533502e+01       3.454055557132e-08       8.000021881933e-01       1.770164953830e+03       1.770164953830e+03       3.099256179577e+02      -1.387539194433e+01       5.963105386882e-04       5.812241611333e-01 
       3.732135534874e+03       2.678713351440e-04       4.309955425031e-05       1.042343502274e+02       4.155889101249e+01       1.403885518650e+04       3.760606882702e+00       5.240894916569e+07       5.780202620022e+01       5.344094172517e+02       1.292613210865e+02       6.934843827211e+02       1.043956759009e-02       6.338393398721e-13       4.098637729715e+01       1.043956759009e-02       6.335720866812e-13       4.100363644559e+01       1.043956759009e-02       6.335638152559e-13       4.100417136823e+01       3.454055557132e-08       7.779707343130e-01       1.727141422188e+03       1.727141422188e+03       3.013899810717e+02      -1.342165366478e+01       5.987385794290e-04       5.828720506758e-01 
       3.706163749734e+03       2.697479980678e-04       4.365084179914e-05       1.048631434437e+02       4.105099198295e+01       1.403822639329e+04       3.786783466011e+00       5.204200399575e+07       5.813593710267e+01       5.196921429162e+02       1.265821962125e+02       6.791109317624e+02       1.022319269179e-02       6.338446048281e-13       3.985730996945e+01       1.022319269179e-02       6.335735985755e-13       3.987432891905e+01       1.022319269179e-02       6.335652109106e-13       3.987485641271e+01       3.454055557132e-08       7.565459458414e-01       1.685183942784e+03       1.685183942784e+03       2.930893915540e+02      -1.298283054631e+01       6.011834273088e-04       5.845184869017e-01 
       3.680372574773e+03       2.716378143448e-04       4.420895009846e-05       1.054952876379e+02       4.054954527951e+01       1.403759424909e+04       3.813141420483e+00       5.167761448440e+07       5.847144654013e+01       5.053801295186e+02       1.239585921315e+02       6.650353487393e+02       1.001130183455e-02       6.338499436844e-13       3.875933771028e+01       1.001130183455e-02       6.335751317208e-13       3.877611979102e+01       1.001130183455e-02       6.335666261832e-13       3.877663995870e+01       3.454055557132e-08       7.357111191842e-01       1.644265622375e+03       1.644265622375e+03       2.850173776381e+02      -1.255842980490e+01       6.036452011998e-04       5.861634310141e-01 
       3.654760754530e+03       2.735408762077e-04       4.477396012078e-05       1.061307968118e+02       4.005446613251e+01       1.403695873992e+04       3.839681993010e+00       5.131576287436e+07       5.880855904352e+01       4.914622187940e+02       1.213893584203e+02       6.512514616551e+02       9.803802106428e-03       6.338553574766e-13       3.769160429872e+01       9.803802106428e-03       6.335766864157e-13       3.770815279445e+01       9.803802106428e-03       6.335680613496e-13       3.770866573769e+01       3.454055557132e-08       7.154500106089e-01       1.604360257161e+03       1.604360257161e+03       2.771676457312e+02      -1.214797501679e+01       6.061240208061e-04       5.878068443603e-01 
       3.629327042270e+03       2.754572765363e-04       4.534595375490e-05       1.067696849996e+02       3.956567091381e+01       1.403631985173e+04       3.866406438951e+00       5.095643153170e+07       5.914727912982e+01       4.779275596727e+02       1.188733684904e+02       6.377532263839e+02       9.600602520436e-03       6.338608472545e-13       3.665327708717e+01       9.600602520436e-03       6.335782629631e-13       3.666959523620e+01       9.600602520436e-03       6.335695166892e-13       3.667010105518e+01       3.454055557132e-08       6.957468235854e-01       1.565442314860e+03       1.565442314860e+03       2.695340755094e+02      -1.175100557287e+01       6.086200066692e-04       5.894486884357e-01 
       3.604070199923e+03       2.773871088617e-04       4.592501381580e-05       1.074119662679e+02       3.908307712119e+01       1.403567757046e+04       3.893316022185e+00       5.059960294501e+07       5.948761130179e+01       4.647655998246e+02       1.164095190935e+02       6.245347240215e+02       9.401613974637e-03       6.338664140828e-13       3.564354635239e+01       9.401613974637e-03       6.335798616699e-13       3.565963734817e+01       9.401613974637e-03       6.335709924856e-13       3.566013614164e+01       3.454055557132e-08       6.765861964754e-01       1.527486917261e+03       1.527486917261e+03       2.621107151480e+02      -1.136707615132e+01       6.111332801747e-04       5.910889248870e-01 
       3.578988998022e+03       2.793304673708e-04       4.651122405457e-05       1.080576547156e+02       3.860660336296e+01       1.403503188202e+04       3.920412015168e+00       5.024525972451e+07       5.982956004776e+01       4.519660774345e+02       1.139967298385e+02       6.115901582915e+02       9.206749213109e-03       6.338720590410e-13       3.466162466441e+01       9.206749213109e-03       6.335814828476e-13       3.467749165614e+01       9.206749213109e-03       6.335724890262e-13       3.467798352149e+01       3.454055557132e-08       6.579531905605e-01       1.490469823225e+03       1.490469823225e+03       2.548917766825e+02      -1.099575620793e+01       6.136639635572e-04       5.927275155157e-01 
       3.554082215646e+03       2.812874469116e-04       4.710466916857e-05       1.087067644742e+02       3.813616934279e+01       1.403438277226e+04       3.947695698989e+00       4.989338460122e+07       6.017312984139e+01       4.395190132055e+02       1.116339427179e+02       5.989138530050e+02       9.015922787702e-03       6.338777832234e-13       3.370674627287e+01       9.015922787702e-03       6.335831268117e-13       3.372239236607e+01       9.015922787702e-03       6.335740066024e-13       3.372287739935e+01       3.454055557132e-08       6.398332784000e-01       1.454367412142e+03       1.454367412142e+03       2.478716314984e+02      -1.063662948348e+01       6.162121799069e-04       5.943644222817e-01 
       3.529348640358e+03       2.832581429970e-04       4.770543481157e-05       1.093593097072e+02       3.767169584475e+01       1.403373022702e+04       3.975168363428e+00       4.954396042613e+07       6.051832514142e+01       4.274147025809e+02       1.093201216441e+02       5.865002495729e+02       8.829051020585e-03       6.338835877398e-13       3.277816651012e+01       8.829051020585e-03       6.335847938826e-13       3.279359476730e+01       8.829051020585e-03       6.335755455098e-13       3.279407306322e+01       3.454055557132e-08       6.222123325092e-01       1.419156667819e+03       1.419156667819e+03       2.410448059439e+02      -1.028929352759e+01       6.187780531754e-04       5.959996073064e-01 
       3.504787068149e+03       2.852426518100e-04       4.831360760405e-05       1.100153046107e+02       3.721310471852e+01       1.403307423212e+04       4.002831307016e+00       4.919697016935e+07       6.086515039144e+01       4.156437081820e+02       1.070542519953e+02       5.743439045693e+02       8.646051967578e-03       6.338894737156e-13       3.187516121092e+01       8.646051967578e-03       6.335864843848e-13       3.189037465213e+01       8.646051967578e-03       6.335771060483e-13       3.189084630410e+01       3.454055557132e-08       6.050766143491e-01       1.384815162791e+03       1.384815162791e+03       2.344059770647e+02      -9.953359238539e+00       6.213617081816e-04       5.976330328763e-01 
       3.480396303377e+03       2.872410702079e-04       4.892927514363e-05       1.106747634133e+02       3.676031886486e+01       1.403241477332e+04       4.030685837090e+00       4.885239691929e+07       6.121361001963e+01       4.041968524521e+02       1.048353401707e+02       5.624394873467e+02       8.466845382235e-03       6.338954422916e-13       3.099702614796e+01       8.466845382235e-03       6.335881986475e-13       3.101202775140e+01       8.466845382235e-03       6.335786885217e-13       3.101249285153e+01       3.454055557132e-08       5.884127636191e-01       1.351321043046e+03       1.351321043046e+03       2.279499684549e+02      -9.628450418457e+00       6.239632706176e-04       5.992646614462e-01 
       3.456175158709e+03       2.892534957278e-04       4.955252601556e-05       1.113377003756e+02       3.631326222124e+01       1.403175183636e+04       4.058733269851e+00       4.851022388183e+07       6.156370843857e+01       3.930652105045e+02       1.026624131554e+02       5.507817776989e+02       8.291352680674e-03       6.339014946248e-13       3.014307648304e+01       8.291352680674e-03       6.335899370046e-13       3.015786918563e+01       8.291352680674e-03       6.335802932382e-13       3.015832782474e+01       3.454055557132e-08       5.722077878450e-01       1.318653013149e+03       1.318653013149e+03       2.216717462230e+02      -9.314203343420e+00       6.265828670551e-04       6.008944556424e-01 
       3.432122455065e+03       2.912800265906e-04       5.018344980335e-05       1.120041297910e+02       3.587185974771e+01       1.403108540694e+04       4.086974930428e+00       4.817043437951e+07       6.191545004497e+01       3.822401031670e+02       1.005345180935e+02       5.393656635735e+02       8.119496907137e-03       6.339076318880e-13       2.931264623325e+01       8.119496907137e-03       6.335916997945e-13       2.932723293121e+01       8.119496907137e-03       6.335819205103e-13       2.932768519888e+01       3.454055557132e-08       5.564490522529e-01       1.286790321759e+03       1.286790321759e+03       2.155664150686e+02      -9.010266347920e+00       6.292206249516e-04       6.025223782663e-01 
       3.408237021558e+03       2.933207617061e-04       5.082213709951e-05       1.126740659848e+02       3.543603741287e+01       1.403041547075e+04       4.115412152932e+00       4.783301185071e+07       6.226883921942e+01       3.717130902171e+02       9.845072187064e+01       5.281861388313e+02       7.951202700260e-03       6.339138552708e-13       2.850508775194e+01       7.951202700260e-03       6.335934873606e-13       2.851947130135e+01       7.951202700260e-03       6.335835706550e-13       2.851991728590e+01       3.454055557132e-08       5.411242699223e-01       1.255712747526e+03       1.255712747526e+03       2.096292144670e+02      -8.716299423238e+00       6.318766726560e-04       6.041483922972e-01 
