# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   77       2.751869345626e-10       5.748189841718e-14      -1.233026773955e-12       2.342076964310e-16       1.912619149870e-11       2.516882159614e-12      -8.866476125173e-15 
   78       2.787025609511e-10       5.944489468245e-14      -1.304362606249e-12       2.403500299823e-16       1.852971439075e-11       2.452766069472e-12      -8.725776405112e-15 
   79       2.822508540387e-10       6.142854460517e-14      -1.377065381559e-12       2.465727630527e-16       1.795753418725e-11       2.391101242888e-12      -8.593650498162e-15 
   80       2.858321911134e-10       6.343123977019e-14      -1.451091163057e-12       2.528760722016e-16       1.740893089571e-11       2.331814830335e-12      -8.471022819147e-15 
   81       2.894466157813e-10       6.545129382815e-14      -1.526393827838e-12       2.592601494189e-16       1.688279749973e-11       2.274792291485e-12      -8.358805955624e-15 
   82       2.930938202078e-10       6.748694141384e-14      -1.602925061547e-12       2.657252026384e-16       1.637762367762e-11       2.219875624771e-12      -8.257898858461e-15 
   83       2.967731273596e-10       6.953633706462e-14      -1.680634352993e-12       2.722714562495e-16       1.589147952106e-11       2.166861596945e-12      -8.169185032429e-15 
   84       3.004838242797e-10       7.159762167564e-14      -1.759469908513e-12       2.788991481179e-16       1.542248408230e-11       2.115551704110e-12      -8.093177433519e-15 
   85       3.042262642937e-10       7.366913689314e-14      -1.839381581006e-12       2.856085189571e-16       1.497033592682e-11       2.065915449303e-12      -8.028889485773e-15 
   86       3.080009158164e-10       7.574924444516e-14      -1.920318418859e-12       2.923998221261e-16       1.453500764255e-11       2.017951012713e-12      -7.974772715281e-15 
   87       3.118080158803e-10       7.783626181734e-14      -2.002227799311e-12       2.992733274123e-16       1.411627555798e-11       1.971635039141e-12      -7.929045769733e-15 
   88       3.156475582772e-10       7.992846230643e-14      -2.085055438527e-12       3.062293214852e-16       1.371371160914e-11       1.926921736992e-12      -7.889686671300e-15 
   89       3.195192816991e-10       8.202407507365e-14      -2.168745401675e-12       3.132681083499e-16       1.332667520665e-11       1.883741977278e-12      -7.854425069519e-15 
   90       3.234226578800e-10       8.412128519817e-14      -2.253240113002e-12       3.203900098014e-16       1.295430510271e-11       1.842002392608e-12      -7.820734494179e-15 
   91       3.273568797367e-10       8.621823373054e-14      -2.338480365915e-12       3.275953658782e-16       1.259551125817e-11       1.801584476187e-12      -7.785824608206e-15 
   92       3.313208495105e-10       8.831301774616e-14      -2.424405333050e-12       3.348845353158e-16       1.224896670947e-11       1.762343680812e-12      -7.746633460544e-15 
   93       3.353135192674e-10       9.040371864235e-14      -2.510953096662e-12       3.422579034740e-16       1.191342213313e-11       1.724145867487e-12      -7.700515637879e-15 
   94       3.393349967369e-10       9.248849178210e-14      -2.598062309117e-12       3.497159064943e-16       1.158872132278e-11       1.686984879016e-12      -7.647441938560e-15 
   95       3.433855846400e-10       9.456549049430e-14      -2.685670801930e-12       3.572590116318e-16       1.127492411350e-11       1.650881065900e-12      -7.588117745526e-15 
   96       3.474654362214e-10       9.663283946658e-14      -2.773715104700e-12       3.648877106543e-16       1.097199363906e-11       1.615845129211e-12      -7.523318386351e-15 
   97       3.515745482276e-10       9.868863518648e-14      -2.862130462327e-12       3.726025203994e-16       1.067979262848e-11       1.581877732276e-12      -7.453890938621e-15 
   98       3.557127538854e-10       1.007309463826e-13      -2.950850852233e-12       3.804039833303e-16       1.039807970276e-11       1.548969112369e-12      -7.380756035303e-15 
   99       3.598797158794e-10       1.027578144655e-13      -3.039809001582e-12       3.882926680924e-16       1.012650567140e-11       1.517098692396e-12      -7.304909670122e-15 
  100       3.640749193307e-10       1.047672539694e-13      -3.128936404495e-12       3.962691700698e-16       9.864609829141e-12       1.486234692589e-12      -7.227425002934e-15 
  101       3.682976647745e-10       1.067572529927e-13      -3.218163339275e-12       4.043341119415e-16       9.611816252516e-12       1.456333742186e-12      -7.149454165100e-15 
  102       3.725470611384e-10       1.087257736395e-13      -3.307418885619e-12       4.124881442378e-16       9.367430096522e-12       1.427340491129e-12      -7.072230064858e-15 
  103       3.768220187206e-10       1.106707524604e-13      -3.396630941842e-12       4.207319458969e-16       9.130633891243e-12       1.399187221745e-12      -6.997068192700e-15 
  104       3.811214745914e-10       1.125901527589e-13      -3.485726916806e-12       4.290662050436e-16       8.900672721547e-12       1.371809826799e-12      -6.925093410123e-15 
  105       3.854451185994e-10       1.144821286065e-13      -3.574635875070e-12       4.374915571719e-16       8.677446231843e-12       1.345199038164e-12      -6.856374394900e-15 
  106       3.897927528039e-10       1.163448839089e-13      -3.663286714970e-12       4.460086396100e-16       8.460990060695e-12       1.319355426691e-12      -6.790675093400e-15 
  107       3.941640633955e-10       1.181766235185e-13      -3.751607544117e-12       4.546181108874e-16       8.251292490973e-12       1.294273447866e-12      -6.727718093970e-15 
  108       3.985586162277e-10       1.199755542458e-13      -3.839525704036e-12       4.633206510734e-16       8.048292822124e-12       1.269941233349e-12      -6.667183410142e-15 
  109       4.029758523496e-10       1.217398858702e-13      -3.926967794793e-12       4.721169621168e-16       7.851879742445e-12       1.246340382517e-12      -6.608707263850e-15 
  110       4.074150835379e-10       1.234678321513e-13      -4.013859699633e-12       4.810077681842e-16       7.661889701348e-12       1.223445753995e-12      -6.551880868641e-15 
  111       4.118754878290e-10       1.251576118398e-13      -4.100126609612e-12       4.899938159998e-16       7.478105281637e-12       1.201225257202e-12      -6.496249212890e-15 
  112       4.163561050515e-10       1.268074496885e-13      -4.185693048229e-12       4.990758751836e-16       7.300253571771e-12       1.179639643885e-12      -6.441309843013e-15 
  113       4.208558323581e-10       1.284155774636e-13      -4.270482896062e-12       5.082547385915e-16       7.128004538140e-12       1.158642299658e-12      -6.386511646678e-15 
  114       4.253734197580e-10       1.299802349558e-13      -4.354419415399e-12       5.175312226533e-16       6.960969397331e-12       1.138179035542e-12      -6.331253636018e-15 
