# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   73       2.612006860509e-10       4.967369689354e-14      -9.617863113699e-13       0.000000000000e+00       2.176357993551e-11       2.798555121884e-12      -9.497467451400e-15 
   74       2.645877317088e-10       5.153545010649e-14      -1.027283006379e-12       0.000000000000e+00       2.106400697283e-11       2.724155251418e-12      -9.330795807965e-15 
   75       2.680059596784e-10       5.342323617326e-14      -1.094304378956e-12       0.000000000000e+00       2.039307896646e-11       2.652561697320e-12      -9.169851065440e-15 
   76       2.714544672617e-10       5.533598822540e-14      -1.162815058872e-12       0.000000000000e+00       1.974731476103e-11       2.583482442481e-12      -9.014815225658e-15 
   77       2.749340196603e-10       5.727237608782e-14      -1.232777735945e-12       0.000000000000e+00       1.912619149870e-11       2.516882159614e-12      -8.866476125173e-15 
   78       2.784456114501e-10       5.923094471493e-14      -1.304152990932e-12       0.000000000000e+00       1.852971439075e-11       2.452766069472e-12      -8.725776405112e-15 
   79       2.819899389761e-10       6.121016317220e-14      -1.376899231378e-12       0.000000000000e+00       1.795753418725e-11       2.391101242888e-12      -8.593650498162e-15 
   80       2.855673825899e-10       6.320842354973e-14      -1.450972686189e-12       0.000000000000e+00       1.740893089571e-11       2.331814830335e-12      -8.471022819147e-15 
   81       2.891779888882e-10       6.522403987590e-14      -1.526327400208e-12       0.000000000000e+00       1.688279749973e-11       2.274792291485e-12      -8.358805955624e-15 
   82       2.928214529508e-10       6.725524703097e-14      -1.602915228798e-12       0.000000000000e+00       1.637762367762e-11       2.219875624771e-12      -8.257898858461e-15 
   83       2.964971005779e-10       6.930019966069e-14      -1.680685832413e-12       0.000000000000e+00       1.589147952106e-11       2.166861596945e-12      -8.169185032429e-15 
   84       3.002042216121e-10       7.135703869174e-14      -1.759587585916e-12       0.000000000000e+00       1.542248408230e-11       2.115551704110e-12      -8.093177433519e-15 
   85       3.039431722986e-10       7.342410592725e-14      -1.839570491605e-12       0.000000000000e+00       1.497033592682e-11       2.065915449303e-12      -8.028889485773e-15 
   86       3.077144239567e-10       7.549976320027e-14      -1.920583741405e-12       0.000000000000e+00       1.453500764255e-11       2.017951012713e-12      -7.974772715281e-15 
   87       3.115182164583e-10       7.758232798401e-14      -2.002574854875e-12       0.000000000000e+00       1.411627555798e-11       1.971635039141e-12      -7.929045769733e-15 
   88       3.153545463661e-10       7.967007344166e-14      -2.085489689159e-12       0.000000000000e+00       1.371371160914e-11       1.926921736992e-12      -7.889686671300e-15 
   89       3.192231550728e-10       8.176122847614e-14      -2.169272448934e-12       0.000000000000e+00       1.332667520665e-11       1.883741977278e-12      -7.854425069519e-15 
   90       3.231235169389e-10       8.385397777990e-14      -2.253865696364e-12       0.000000000000e+00       1.295430510271e-11       1.842002392608e-12      -7.820734494179e-15 
   91       3.270548274318e-10       8.594646188470e-14      -2.339210361049e-12       0.000000000000e+00       1.259551125817e-11       1.801584476187e-12      -7.785824608206e-15 
   92       3.310159912640e-10       8.803677721137e-14      -2.425245749977e-12       0.000000000000e+00       1.224896670947e-11       1.762343680812e-12      -7.746633460544e-15 
   93       3.350059635212e-10       9.012300411755e-14      -2.511910073293e-12       0.000000000000e+00       1.191342213313e-11       1.724145867487e-12      -7.700515637879e-15 
   94       3.390248574980e-10       9.220329575815e-14      -2.599142090449e-12       0.000000000000e+00       1.158872132278e-11       1.686984879016e-12      -7.647441938560e-15 
   95       3.430729823254e-10       9.427580274371e-14      -2.686879731185e-12       0.000000000000e+00       1.127492411350e-11       1.650881065900e-12      -7.588117745526e-15 
   96       3.471504979052e-10       9.633864676160e-14      -2.775059618574e-12       0.000000000000e+00       1.097199363906e-11       1.615845129211e-12      -7.523318386351e-15 
   97       3.512574078945e-10       9.838992101009e-14      -2.863617086054e-12       0.000000000000e+00       1.067979262848e-11       1.581877732276e-12      -7.453890938621e-15 
