# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   86       3.075584928354e-10       7.542840917350e-14      -1.917478426328e-12       0.000000000000e+00       1.451315421523e-11       2.052036520208e-12      -7.947999125965e-15 
   87       3.113605396998e-10       7.751022417935e-14      -1.999421340843e-12       0.000000000000e+00       1.409549697961e-11       2.004344973143e-12      -7.909041823288e-15 
   88       3.151953528735e-10       7.959728949397e-14      -2.082291311734e-12       0.000000000000e+00       1.369394891376e-11       1.958317425507e-12      -7.876820166360e-15 
   89       3.190626312325e-10       8.168783727377e-14      -2.166031918024e-12       0.000000000000e+00       1.330787249344e-11       1.913884357006e-12      -7.848643666575e-15 
   90       3.229618018207e-10       8.378005547756e-14      -2.250585024220e-12       0.000000000000e+00       1.293641027875e-11       1.870951428271e-12      -7.821527268358e-15 
   91       3.268920078468e-10       8.587208791464e-14      -2.335890788134e-12       0.000000000000e+00       1.257847680716e-11       1.829398557260e-12      -7.792182532576e-15 
   92       3.308520966821e-10       8.796203429298e-14      -2.421887668702e-12       0.000000000000e+00       1.223275048648e-11       1.789078995657e-12      -7.757008819950e-15 
   93       3.348409711950e-10       9.004797829724e-14      -2.508513163759e-12       0.000000000000e+00       1.189798703465e-11       1.749856166568e-12      -7.712914198092e-15 
   94       3.388587302717e-10       9.212807654888e-14      -2.595706133316e-12       0.000000000000e+00       1.157403133294e-11       1.711722521362e-12      -7.659938543929e-15 
   95       3.429056784363e-10       9.420048317690e-14      -2.683404841786e-12       0.000000000000e+00       1.126094347464e-11       1.674696934442e-12      -7.599010490780e-15 
   96       3.469819708765e-10       9.626332340724e-14      -2.771546276771e-12       0.000000000000e+00       1.095868713437e-11       1.638788134925e-12      -7.531155395197e-15 
   97       3.510876064279e-10       9.831469399565e-14      -2.860066166899e-12       0.000000000000e+00       1.066712587498e-11       1.603994301381e-12      -7.457497909852e-15 
   98       3.552224205595e-10       1.003526636606e-13      -2.948898999667e-12       0.000000000000e+00       1.038601945431e-11       1.570302656584e-12      -7.379264556433e-15 
   99       3.593860783579e-10       1.023752735162e-13      -3.037978039279e-12       0.000000000000e+00       1.011502013205e-11       1.537689062251e-12      -7.297786298537e-15 
  100       3.635780675124e-10       1.043805375052e-13      -3.127235344487e-12       0.000000000000e+00       9.853668976561e-12       1.506117613788e-12      -7.214501114564e-15 
  101       3.677976913000e-10       1.063664428314e-13      -3.216601786434e-12       0.000000000000e+00       9.601392171705e-12       1.475540235037e-12      -7.130956570608e-15 
  102       3.720440615699e-10       1.083309503935e-13      -3.306007066492e-12       0.000000000000e+00       9.357497323671e-12       1.445896273015e-12      -7.048812393351e-15 
  103       3.763160917285e-10       1.102719952170e-13      -3.395379734105e-12       0.000000000000e+00       9.121169767807e-12       1.417112092664e-12      -6.969843042959e-15 
  104       3.806127240901e-10       1.121875382541e-13      -3.484647783731e-12       0.000000000000e+00       8.891657184260e-12       1.389118399507e-12      -6.895559816165e-15 
  105       3.849336620148e-10       1.140757288184e-13      -3.573740499094e-12       0.000000000000e+00       8.668859801857e-12       1.361905745522e-12      -6.826013475928e-15 
  106       3.892787240538e-10       1.159347650017e-13      -3.662586892485e-12       0.000000000000e+00       8.452813408196e-12       1.335475800695e-12      -6.760833918124e-15 
  107       3.936476140294e-10       1.177628452525e-13      -3.751115171816e-12       0.000000000000e+00       8.243506556165e-12       1.309824086765e-12      -6.699594608855e-15 
  108       3.980399165950e-10       1.195581693734e-13      -3.839252764826e-12       0.000000000000e+00       8.040878940099e-12       1.284939766780e-12      -6.641810976349e-15 
  109       4.024550927954e-10       1.213189395184e-13      -3.926926343282e-12       0.000000000000e+00       7.844819771930e-12       1.260805434655e-12      -6.586938802873e-15 
  110       4.068924756273e-10       1.230433611903e-13      -4.014061847188e-12       0.000000000000e+00       7.655166157350e-12       1.237396904726e-12      -6.534372616636e-15 
  111       4.113512655994e-10       1.247296442381e-13      -4.100584508984e-12       0.000000000000e+00       7.471701471963e-12       1.214683001308e-12      -6.483444083693e-15 
  112       4.158305262926e-10       1.263760038543e-13      -4.186418877758e-12       0.000000000000e+00       7.294153737439e-12       1.192625348251e-12      -6.433420399858e-15 
  113       4.203291799206e-10       1.279806615721e-13      -4.271488843441e-12       0.000000000000e+00       7.122193997674e-12       1.171178158498e-12      -6.383502682605e-15 
  114       4.248460028898e-10       1.295418462632e-13      -4.355717661018e-12       0.000000000000e+00       6.955434694941e-12       1.150288023640e-12      -6.332824362973e-15 
  115       4.293796213597e-10       1.310577951349e-13      -4.439027974732e-12       0.000000000000e+00       6.793428046052e-12       1.129893703475e-12      -6.280449577479e-15 
  116       4.339287060179e-10       1.325268028487e-13      -4.521342798573e-12       0.000000000000e+00       6.635764181839e-12       1.109939820225e-12      -6.225571761769e-15 
  117       4.384925927609e-10       1.339473735194e-13      -4.602588541256e-12       0.000000000000e+00       6.482382573775e-12       1.090420279985e-12      -6.168140261818e-15 
  118       4.430707294907e-10       1.353180891552e-13      -4.682692396186e-12       0.000000000000e+00       6.333295597867e-12       1.071339759896e-12      -6.108307241701e-15 
  119       4.476624810026e-10       1.366375645973e-13      -4.761581450388e-12       0.000000000000e+00       6.188491425574e-12       1.052700189302e-12      -6.046234458876e-15 
  120       4.522671263077e-10       1.379044489429e-13      -4.839182717164e-12       0.000000000000e+00       6.047933282040e-12       1.034500662253e-12      -5.982093426228e-15 
  121       4.568838559542e-10       1.391174269678e-13      -4.915423168749e-12       0.000000000000e+00       5.911558704333e-12       1.016737349998e-12      -5.916065574096e-15 
  122       4.615117693489e-10       1.402752205494e-13      -4.990229768977e-12       0.000000000000e+00       5.779278799681e-12       9.994034134826e-13      -5.848342412319e-15 
  123       4.661498720792e-10       1.413765900897e-13      -5.063529505936e-12       0.000000000000e+00       5.650977503708e-12       9.824889158515e-13      -5.779125692267e-15 
  124       4.707970732348e-10       1.424203359378e-13      -5.135249424631e-12       0.000000000000e+00       5.526510838669e-12       9.659807349423e-13      -5.708627568878e-15 
  125       4.754521827290e-10       1.434052998130e-13      -5.205316659641e-12       0.000000000000e+00       5.405706171689e-12       9.498624757851e-13      -5.637070762700e-15 
  126       4.801139086207e-10       1.443303662274e-13      -5.273658467778e-12       0.000000000000e+00       5.288361472998e-12       9.341143831001e-13      -5.564688721919e-15 
  127       4.847808544361e-10       1.451944639091e-13      -5.340202260750e-12       0.000000000000e+00       5.174244574169e-12       9.187132537958e-13      -5.491725784405e-15 
  128       4.894515164902e-10       1.459965672247e-13      -5.404875637817e-12       0.000000000000e+00       5.063092426351e-12       9.036323494668e-13      -5.418437339741e-15 
  129       4.941244332260e-10       1.467357379895e-13      -5.467607111448e-12       0.000000000000e+00       4.954667619272e-12       8.888477772368e-13      -5.345057402670e-15 
  130       4.987986574448e-10       1.474112530600e-13      -5.528328304903e-12       0.000000000000e+00       4.848936523863e-12       8.743586095675e-13      -5.271696967355e-15 
  131       5.034733310595e-10       1.480224934925e-13      -5.586972058570e-12       0.000000000000e+00       4.745909381287e-12       8.601688165311e-13      -5.198434756765e-15 
  132       5.081475361465e-10       1.485689071058e-13      -5.643471795829e-12       0.000000000000e+00       4.645584465197e-12       8.462809545032e-13      -5.125348741275e-15 
  133       5.128202933547e-10       1.490500101925e-13      -5.697761560669e-12       0.000000000000e+00       4.547947749700e-12       8.326961249453e-13      -5.052516067511e-15 
  134       5.174905603152e-10       1.494653892315e-13      -5.749776055311e-12       0.000000000000e+00       4.452972577341e-12       8.194139331885e-13      -4.980012987194e-15 
  135       5.221572300507e-10       1.498147025995e-13      -5.799450677821e-12       0.000000000000e+00       4.360619327066e-12       8.064324472161e-13      -4.907914785983e-15 
  136       5.268191293849e-10       1.500976822827e-13      -5.846721559731e-12       0.000000000000e+00       4.270835082207e-12       7.937481564471e-13      -4.836295712324e-15 
  137       5.314750173519e-10       1.503141355891e-13      -5.891525603659e-12       0.000000000000e+00       4.183553298444e-12       7.813559305188e-13      -4.765228906291e-15 
  138       5.361235836059e-10       1.504639468599e-13      -5.933800520926e-12       0.000000000000e+00       4.098693471788e-12       7.692489780700e-13      -4.694786328430e-15 
  139       5.407634468306e-10       1.505470791816e-13      -5.973484869171e-12       0.000000000000e+00       4.016160806549e-12       7.574188055244e-13      -4.625038688607e-15 
  140       5.453931531483e-10       1.505635760977e-13      -6.010518089976e-12       0.000000000000e+00       3.935845883313e-12       7.458551758734e-13      -4.556055374851e-15 
  141       5.500111745299e-10       1.505135633205e-13      -6.044840546479e-12       0.000000000000e+00       3.857624326910e-12       7.345460674589e-13      -4.487904382198e-15 
  142       5.546159072040e-10       1.503972504431e-13      -6.076393560997e-12       0.000000000000e+00       3.781356474395e-12       7.234776327571e-13      -4.420652241535e-15 
  143       5.592056700665e-10       1.502149326512e-13      -6.105119452639e-12       0.000000000000e+00       3.706887043018e-12       7.126341571607e-13      -4.354363948448e-15 
  144       5.637788414257e-10       1.499670045627e-13      -6.130962122040e-12       0.000000000000e+00       3.634077677543e-12       7.020014310079e-13      -4.289086757918e-15 
  145       5.683342877890e-10       1.496539996703e-13      -6.153868791106e-12       0.000000000000e+00       3.562908909534e-12       6.915773273498e-13      -4.224799918051e-15 
  146       5.728709745222e-10       1.492765580597e-13      -6.173788507088e-12       0.000000000000e+00       3.493387665517e-12       6.813621935123e-13      -4.161459822435e-15 
  147       5.773878305211e-10       1.488354163966e-13      -6.190671651284e-12       0.000000000000e+00       3.425515148439e-12       6.713555100817e-13      -4.099015536870e-15 
  148       5.818837474160e-10       1.483314097083e-13      -6.204469979792e-12       0.000000000000e+00       3.359286694599e-12       6.615558693043e-13      -4.037408635488e-15 
  149       5.863575787763e-10       1.477654731656e-13      -6.215136664279e-12       0.000000000000e+00       3.294691630585e-12       6.519609534856e-13      -3.976573036873e-15 
  150       5.908081393146e-10       1.471386438636e-13      -6.222626332739e-12       0.000000000000e+00       3.231713130211e-12       6.425675133900e-13      -3.916434840178e-15 
  151       5.952342040920e-10       1.464520626039e-13      -6.226895110260e-12       0.000000000000e+00       3.170328071451e-12       6.333713466399e-13      -3.856912161249e-15 
  152       5.996345077216e-10       1.457069756758e-13      -6.227900659786e-12       0.000000000000e+00       3.110506893372e-12       6.243672761153e-13      -3.797914968742e-15 
  153       6.040077435739e-10       1.449047366378e-13      -6.225602222878e-12       0.000000000000e+00       3.052213453072e-12       6.155491283533e-13      -3.739344920241e-15 
  154       6.083525629806e-10       1.440468080995e-13      -6.219960660475e-12       0.000000000000e+00       2.995404882618e-12       6.069097119474e-13      -3.681095198382e-15 
  155       6.126675744396e-10       1.431347635028e-13      -6.210938493663e-12       0.000000000000e+00       2.940031445975e-12       5.984407959468e-13      -3.623050346970e-15 
  156       6.169513428190e-10       1.421702889035e-13      -6.198499944433e-12       0.000000000000e+00       2.886036395944e-12       5.901330882562e-13      -3.565086107099e-15 
  157       6.212023885621e-10       1.411551847528e-13      -6.182610976442e-12       0.000000000000e+00       2.833355831101e-12       5.819762140348e-13      -3.507069253271e-15 
  158       6.254191868916e-10       1.400913676793e-13      -6.163239335784e-12       0.000000000000e+00       2.781918552728e-12       5.739586940959e-13      -3.448857429516e-15 
  159       6.296001670140e-10       1.389808722696e-13      -6.140354591741e-12       0.000000000000e+00       2.731645921747e-12       5.660679233065e-13      -3.390298985513e-15 
  160       6.337437113245e-10       1.378258528509e-13      -6.113928177558e-12       0.000000000000e+00       2.682451715661e-12       5.582901489863e-13      -3.331232812709e-15 
  161       6.378482649010e-10       1.366285358931e-13      -6.083933279346e-12       0.000000000000e+00       2.634259790020e-12       5.506135703936e-13      -3.271527992963e-15 
  162       6.419126765392e-10       1.353910687482e-13      -6.050344406223e-12       0.000000000000e+00       2.587059118355e-12       5.430379905528e-13      -3.211207028765e-15 
  163       6.459358864964e-10       1.341156608771e-13      -6.013137859888e-12       0.000000000000e+00       2.540853368814e-12       5.355659806547e-13      -3.150333248125e-15 
  164       6.499168186281e-10       1.328046335674e-13      -5.972291922799e-12       0.000000000000e+00       2.495643476730e-12       5.281998285549e-13      -3.088971991314e-15 
  165       6.538543801002e-10       1.314604214878e-13      -5.927786898237e-12       0.000000000000e+00       2.451427583476e-12       5.209415315323e-13      -3.027190630156e-15 
  166       6.577474611006e-10       1.300855742422e-13      -5.879605150370e-12       0.000000000000e+00       2.408200975314e-12       5.137927890483e-13      -2.965058587319e-15 
  167       6.615949345514e-10       1.286827579244e-13      -5.827731144317e-12       0.000000000000e+00       2.365956022248e-12       5.067549955065e-13      -2.902647355608e-15 
  168       6.653956558204e-10       1.272547566720e-13      -5.772151486212e-12       0.000000000000e+00       2.324682116875e-12       4.998292330111e-13      -2.840030517255e-15 
  169       6.691484624336e-10       1.258044742212e-13      -5.712854963268e-12       0.000000000000e+00       2.284365613238e-12       4.930162641266e-13      -2.777283763217e-15 
  170       6.728521737869e-10       1.243349354609e-13      -5.649832583840e-12       0.000000000000e+00       2.244989765677e-12       4.863165246364e-13      -2.714484912458e-15 
