# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  144       5.639178586525e-10       1.505933959429e-13      -6.114233930027e-12       8.477741579839e-16       3.648174968464e-12       6.894054277007e-13      -4.283433412556e-15 
  145       5.684624587673e-10       1.502947543523e-13      -6.136666261321e-12       8.605168833849e-16       3.576682416796e-12       6.792635509648e-13      -4.219170798915e-15 
  146       5.729879785784e-10       1.499322543139e-13      -6.156109944633e-12       8.733831303465e-16       3.506846038855e-12       6.693223075739e-13      -4.155937148376e-15 
  147       5.774933462959e-10       1.495066481415e-13      -6.172515749172e-12       8.863734242932e-16       3.438667012524e-12       6.595812927101e-13      -4.093675699247e-15 
  148       5.819774529931e-10       1.490187866677e-13      -6.185835832751e-12       8.994882781258e-16       3.372140619403e-12       6.500392455149e-13      -4.032321745378e-15 
  149       5.864391518132e-10       1.484696210244e-13      -6.196023782722e-12       9.127281918625e-16       3.307256101040e-12       6.406940282201e-13      -3.971802463870e-15 
  150       5.908772571758e-10       1.478602044238e-13      -6.203034656909e-12       9.260936522798e-16       3.243996515161e-12       6.315426052797e-13      -3.912036742796e-15 
  151       5.952905439830e-10       1.471916939387e-13      -6.206825024542e-12       9.395851325537e-16       3.182338591902e-12       6.225810225012e-13      -3.852935008916e-15 
  152       5.996777468263e-10       1.464653522839e-13      -6.207353007191e-12       9.532030919006e-16       3.122252590038e-12       6.138043861770e-13      -3.794399055393e-15 
  153       6.040375591929e-10       1.456825495964e-13      -6.204578319699e-12       9.669479752179e-16       3.063702153214e-12       6.052068422162e-13      -3.736321869508e-15 
  154       6.083686326724e-10       1.448447652165e-13      -6.198462311117e-12       9.808202127259e-16       3.006644166175e-12       5.967815552755e-13      -3.678587460380e-15 
  155       6.126695761630e-10       1.439535894688e-13      -6.188968005635e-12       9.948202196080e-16       2.951028610997e-12       5.885206878912e-13      -3.621070686678e-15 
  156       6.169389550781e-10       1.430107254422e-13      -6.176060143519e-12       1.008948395652e-15       2.896798423315e-12       5.804153796104e-13      -3.563637084338e-15 
  157       6.211752905530e-10       1.420179907713e-13      -6.159705222041e-12       1.023205124891e-15       2.843889348559e-12       5.724557261225e-13      -3.506142694284e-15 
  158       6.253770586510e-10       1.409773194173e-13      -6.139871536419e-12       1.037590775245e-15       2.792229798178e-12       5.646307583908e-13      -3.448433890136e-15 
  159       6.295426895703e-10       1.398907634480e-13      -6.116529220742e-12       1.052105698162e-15       2.741740705874e-12       5.569284217837e-13      -3.390347205934e-15 
  160       6.336705668502e-10       1.387604948194e-13      -6.089650288910e-12       1.066750228255e-15       2.692335383832e-12       5.493355552066e-13      -3.331709163851e-15 
  161       6.377591372200e-10       1.375887566851e-13      -6.059208503304e-12       1.081524646909e-15       2.643937275455e-12       5.418408658532e-13      -3.272378438427e-15 
  162       6.418072527274e-10       1.363777087484e-13      -6.025178881804e-12       1.096429070202e-15       2.596535279648e-12       5.344441929004e-13      -3.212376901214e-15 
  163       6.458138574897e-10       1.351295715741e-13      -5.987538225206e-12       1.111463550339e-15       2.550133067019e-12       5.271480269574e-13      -3.151769889445e-15 
  164       6.497778794904e-10       1.338466773656e-13      -5.946265325380e-12       1.126628110278e-15       2.504731562461e-12       5.199545810958e-13      -3.090624934122e-15 
  165       6.536982302952e-10       1.325314715136e-13      -5.901341005414e-12       1.141922743207e-15       2.460328883717e-12       5.128657837635e-13      -3.029011782512e-15 
  166       6.575738047670e-10       1.311865141441e-13      -5.852748159754e-12       1.157347412019e-15       2.416920279958e-12       5.058832716986e-13      -2.967002420650e-15 
  167       6.614034807817e-10       1.298144816679e-13      -5.800471794347e-12       1.172902048789e-15       2.374498070347e-12       4.990083828431e-13      -2.904671095840e-15 
  168       6.651861189438e-10       1.284181683283e-13      -5.744499066779e-12       1.188586554245e-15       2.333051582611e-12       4.922421492574e-13      -2.842094339158e-15 
  169       6.689205623019e-10       1.270004877501e-13      -5.684819326419e-12       1.204400797246e-15       2.292567091611e-12       4.855852900337e-13      -2.779350987949e-15 
